代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002779.SZ,中坚科技,2015-12-09,N/A,15.98,17.44,15.98,17.44,15300,266102,N/A,N/A,17.3923,0.0695,383680000,N/A,1534720000,22000000,0,88000000,26.9089,4.7542,3.0098,34.2819,
002779.SZ,中坚科技,2015-12-10,17.44,19.18,19.18,19.18,19.18,4600,88228,1.74,9.9771,19.18,0.0209,421960000,N/A,1687840000,22000000,0,88000000,29.5936,5.2286,3.3101,37.7023,
002779.SZ,中坚科技,2015-12-11,19.18,21.1,21.1,21.1,21.1,5200,109720,1.92,10.0104,21.1,0.0236,464200000,N/A,1856800000,22000000,0,88000000,32.5561,5.752,3.6414,41.4764,
002779.SZ,中坚科技,2015-12-14,21.1,23.21,23.21,23.21,23.21,10600,246026,2.11,10,23.21,0.0482,510620000,N/A,2042480000,22000000,0,88000000,35.8117,6.3272,4.0056,45.6241,
002779.SZ,中坚科技,2015-12-15,23.21,25.53,25.53,25.53,25.53,16300,416139,2.32,9.9957,25.53,0.0741,561660000,N/A,2246640000,22000000,0,88000000,39.3913,6.9596,4.4059,50.1845,
002779.SZ,中坚科技,2015-12-16,25.53,28.08,28.08,28.08,28.08,15266,428669.3,2.55,9.9882,28.08,0.0694,617760000,N/A,2471040000,22000000,0,88000000,43.3258,7.6547,4.846,55.197,
002779.SZ,中坚科技,2015-12-17,28.08,30.89,30.89,30.89,30.89,11600,358324,2.81,10.0071,30.89,0.0527,679580000,N/A,2718320000,22000000,0,88000000,47.6615,8.4208,5.331,60.7207,
002779.SZ,中坚科技,2015-12-18,30.89,33.98,33.98,33.98,33.98,17100,581058,3.09,10.0032,33.98,0.0777,747560000,N/A,2990240000,22000000,0,88000000,52.4292,9.2631,5.8642,66.7947,
002779.SZ,中坚科技,2015-12-21,33.98,37.38,37.38,37.38,37.38,24900,930762,3.4,10.0059,37.38,0.1132,822360000,N/A,3289440000,22000000,0,88000000,57.6752,10.19,6.451,73.4781,
002779.SZ,中坚科技,2015-12-22,37.38,41.12,41.12,41.12,41.12,38800,1595456,3.74,10.0054,41.12,0.1764,904640000,N/A,3618560000,22000000,0,88000000,63.4458,11.2095,7.0964,80.8299,
