´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-15,N/A,0.5114,0.6228,0.5114,0.6228,8800000,86506000,N/A,N/A,9.8302,48.8889,186300000,N/A,828000000,18000000,0,80000000,130.0768,23.5832,18.461,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-16,0.6228,0.6318,0.6589,0.6198,0.6318,5919000,62442000,0.009,1.4493,10.5494,32.8833,189000000,N/A,840000000,18000000,0,80000000,131.962,23.925,18.7286,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-17,0.6318,0.6318,0.6438,0.6228,0.6288,3026300,32014000,-0.003,-0.4762,10.5786,16.8128,188100000,N/A,836000000,18000000,0,80000000,131.3336,23.8111,18.6394,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-20,0.6288,0.6198,0.6198,0.5415,0.5897,2945100,28642000,-0.0391,-6.2201,9.7253,16.3617,176400000,N/A,784000000,18000000,0,80000000,123.1645,22.33,17.48,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-21,0.5897,0.5897,0.5927,0.5656,0.5776,1027100,9870000,-0.012,-2.0408,9.6096,5.7061,172800000,N/A,768000000,18000000,0,80000000,120.6509,21.8743,17.1233,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-22,0.5776,0.5776,0.5776,0.5325,0.5355,1068200,9789000,-0.0421,-7.2917,9.164,5.9344,160200000,N/A,712000000,18000000,0,80000000,111.8535,20.2793,15.8747,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-23,0.5355,0.5295,0.5355,0.5024,0.5175,861700,7437000,-0.0181,-3.3708,8.6306,4.7872,154800000,N/A,688000000,18000000,0,80000000,108.0831,19.5957,15.3396,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-24,0.5175,0.5114,0.5897,0.5024,0.5686,1285400,11525000,0.0511,9.8837,8.9661,7.1411,170100000,N/A,756000000,18000000,0,80000000,118.7658,21.5325,16.8557,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-27,0.5686,0.5806,0.5806,0.5475,0.5566,1397500,13135000,-0.012,-2.1164,9.3989,7.7639,166500000,N/A,740000000,18000000,0,80000000,116.2522,21.0768,16.499,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-28,0.5566,0.5506,0.5656,0.5475,0.5506,381900,3533000,-0.006,-1.0811,9.2511,2.1217,164700000,N/A,732000000,18000000,0,80000000,114.9954,20.849,16.3206,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-29,0.5506,0.5506,0.5596,0.5415,0.5415,356000,3238000,-0.009,-1.6393,9.0955,1.9778,162000000,N/A,720000000,18000000,0,80000000,113.1103,20.5072,16.053,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-30,0.5415,0.5445,0.5596,0.5385,0.5415,607900,5563000,0,0,9.1512,3.3772,162000000,N/A,720000000,18000000,0,80000000,113.1103,20.5072,16.053,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1993-12-31,0.5415,0.5506,0.5566,0.5355,0.5355,503100,4521000,-0.006,-1.1111,8.9863,2.795,160200000,N/A,712000000,18000000,0,80000000,111.8535,20.2793,15.8747,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1994-01-03,0.5355,0.5235,0.5385,0.5054,0.5145,317300,2746000,-0.0211,-3.9326,8.6543,1.7628,153900000,N/A,684000000,18000000,0,80000000,51.6606,4.165,11.7195,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1994-01-04,0.5145,0.5114,0.5265,0.5084,0.5084,299000,2564000,-0.006,-1.1696,8.5753,1.6611,152100000,N/A,676000000,18000000,0,80000000,51.0564,4.1163,11.5824,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1994-01-05,0.5084,0.5054,0.5145,0.4994,0.5145,326200,2746000,0.006,1.1834,8.4181,1.8122,153900000,N/A,684000000,18000000,0,80000000,51.6606,4.165,11.7195,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1994-01-06,0.5145,0.5205,0.5475,0.5145,0.5445,621700,5513000,0.0301,5.848,8.8676,3.4539,162900000,N/A,724000000,18000000,0,80000000,54.6817,4.4085,12.4048,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1994-01-07,0.5445,0.5445,0.5506,0.5295,0.5445,833000,7496000,0,0,8.9988,4.6278,162900000,N/A,724000000,18000000,0,80000000,54.6817,4.4085,12.4048,N/A,
000538.SZ,ÔÆÄÏ°×Ò©,1994-01-10,0.5445,0.5415,0.5536,0.5295,0.5385,763000,6905000,-0.006,-1.105,9.0498,4.2389,161100000,N/A,716000000,18000000,0,80000000,54.0775,4.3598,12.2677,N/A,
