´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-20,N/A,4.0873,4.3223,4.0861,4.136,4981307,170005405.3,N/A,N/A,34.1287,24.9065,679200000,N/A,3396000000,20000000,0,100000000,48.6011,13.9695,4.7218,85.8742,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-21,4.136,3.8376,4.1531,3.7779,4.147,3067877,99387389.9,0.011,0.265,32.3961,15.3394,681000000,N/A,3405000000,20000000,0,100000000,48.7299,14.0065,4.7343,86.1018,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-24,4.147,4.1177,4.4819,4.1177,4.4405,6275473,225121276.3,0.2935,7.0778,35.8732,31.3774,729200000,N/A,3646000000,20000000,0,100000000,52.1789,14.9978,5.0694,92.1959,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-25,4.4405,4.3577,4.3674,4.0922,4.125,4056902,140062330.2,-0.3154,-7.1037,34.5245,20.2845,677400000,N/A,3387000000,20000000,0,100000000,48.4723,13.9324,4.7093,85.6466,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-26,4.125,4.1177,4.2286,3.9826,3.9947,2610813,87557335.8,-0.1303,-3.1591,33.5364,13.0541,656000000,N/A,3280000000,20000000,0,100000000,46.9409,13.4923,4.5605,82.9409,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-27,3.9947,4.0069,4.0593,3.8851,4.0447,1989255,65188846,0.0499,1.25,32.7705,9.9463,664200000,N/A,3321000000,20000000,0,100000000,47.5277,13.661,4.6175,83.9777,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-28,4.0447,4.08,4.0849,3.9643,3.9947,1696049,56035672.5,-0.0499,-1.2346,33.0389,8.4802,656000000,N/A,3280000000,20000000,0,100000000,46.9409,13.4923,4.5605,82.9409,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-05-31,3.9947,3.9716,4.0617,3.9302,3.9302,1561963,51507492.8,-0.0645,-1.6159,32.9761,7.8098,645400000,N/A,3227000000,20000000,0,100000000,46.1824,13.2743,4.4868,81.6007,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-01,3.9302,3.8729,3.8912,3.605,3.661,1669973,51219668.9,-0.2692,-6.8485,30.671,8.3499,601200000,N/A,3006000000,20000000,0,100000000,43.0197,12.3652,4.1796,76.0123,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-02,3.661,3.6793,3.7061,3.5928,3.7,824998,24783640.2,0.039,1.0645,30.0408,4.125,607600000,N/A,3038000000,20000000,0,100000000,43.4776,12.4968,4.2241,76.8215,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-03,3.7,3.7207,3.7755,3.6562,3.6671,1041153,31885671,-0.0329,-0.8887,30.6253,5.2058,602200000,N/A,3011000000,20000000,0,100000000,43.0912,12.3858,4.1865,76.1388,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-04,3.6671,3.6196,3.7244,3.6184,3.7037,602127,18149910,0.0365,0.9963,30.143,3.0106,608200000,N/A,3041000000,20000000,0,100000000,43.5206,12.5092,4.2282,76.8974,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-07,3.7037,3.6172,3.812,3.5867,3.7792,1555462,47694649.7,0.0755,2.0388,30.6627,7.7773,620600000,N/A,3103000000,20000000,0,100000000,44.4079,12.7642,4.3144,78.4652,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-08,3.7792,3.7633,3.8108,3.728,3.7852,899480,27839171,0.0061,0.1611,30.9503,4.4974,621600000,N/A,3108000000,20000000,0,100000000,44.4794,12.7848,4.3214,78.5916,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-09,3.7852,3.8145,3.8401,3.7755,3.8084,1509874,47204409.1,0.0231,0.6113,31.2638,7.5494,625400000,N/A,3127000000,20000000,0,100000000,44.7513,12.8629,4.3478,79.072,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-10,3.8084,3.7999,3.8973,3.7852,3.8693,1061338,33667902.7,0.0609,1.599,31.7221,5.3067,635400000,N/A,3177000000,20000000,0,100000000,45.4669,13.0686,4.4173,80.3364,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-11,3.8693,3.9046,4.0167,3.8729,3.9655,1722284,55721496,0.0962,2.4866,32.3533,8.6114,651200000,N/A,3256000000,20000000,0,100000000,46.5975,13.3936,4.5272,82.3341,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-17,3.9655,4.0008,4.0167,3.8364,3.8364,1182007,38047806.5,-0.1291,-3.2555,32.1892,5.91,630000000,N/A,3150000000,20000000,0,100000000,45.0805,12.9575,4.3798,79.6536,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-18,3.8364,3.8364,3.8437,3.6147,3.6598,809150,24670209.1,-0.1766,-4.6032,30.489,4.0457,601000000,N/A,3005000000,20000000,0,100000000,43.0053,12.3611,4.1782,75.987,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-21,3.6598,3.6586,3.7499,3.6269,3.7463,568673,17277052,0.0865,2.3627,30.3813,2.8434,615200000,N/A,3076000000,20000000,0,100000000,44.0214,12.6531,4.2769,77.7824,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-22,3.7463,3.7438,3.8011,3.7146,3.756,472455,14634195.5,0.0097,0.2601,30.9748,2.3623,616800000,N/A,3084000000,20000000,0,100000000,44.1359,12.6861,4.288,77.9847,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-23,3.756,3.739,3.7865,3.7,3.7304,504835,15464420,-0.0256,-0.6809,30.6326,2.5242,612600000,N/A,3063000000,20000000,0,100000000,43.8354,12.5997,4.2588,77.4537,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-24,3.7304,3.7731,3.7731,3.7231,3.7475,365329,11229112.4,0.0171,0.4571,30.737,1.8266,615400000,N/A,3077000000,20000000,0,100000000,44.0358,12.6573,4.2783,77.8077,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-25,3.7475,3.7451,3.7719,3.6294,3.6854,417968,12708363.7,-0.0621,-1.6575,30.4051,2.0898,605200000,N/A,3026000000,20000000,0,100000000,43.3059,12.4475,4.2074,76.5181,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-28,3.6854,3.6659,3.7134,3.6549,3.6659,290084,8762200.4,-0.0195,-0.5288,30.2057,1.4504,602000000,N/A,3010000000,20000000,0,100000000,43.0769,12.3817,4.1851,76.1135,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-29,3.6659,3.7,3.7061,3.521,3.5271,717037,21041949.7,-0.1388,-3.7874,29.3457,3.5852,579200000,N/A,2896000000,20000000,0,100000000,41.4454,11.9127,4.0266,73.2308,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-06-30,3.5271,3.5197,3.5197,3.398,3.4649,449330,12684434.6,-0.0621,-1.761,28.2297,2.2466,569000000,N/A,2845000000,20000000,0,100000000,40.7155,11.7029,3.9557,71.9411,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-01,3.4649,3.4698,3.4783,3.4053,3.4053,317529,8954580.9,-0.0597,-1.7223,28.2008,1.5876,559200000,N/A,2796000000,20000000,0,100000000,40.0143,11.5014,3.8876,70.7021,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-02,3.4053,3.4028,3.4491,3.2762,3.3724,455922,12595872.3,-0.0329,-0.9657,27.6273,2.2796,553800000,N/A,2769000000,20000000,0,100000000,39.6279,11.3903,3.85,70.0193,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-05,3.3724,3.3322,3.3578,3.2969,3.3346,229634,6273198.6,-0.0378,-1.1195,27.3182,1.1482,547600000,N/A,2738000000,20000000,0,100000000,39.1842,11.2628,3.8069,69.2355,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-06,3.3346,3.3188,3.4223,3.3139,3.3992,348471,9726670.1,0.0645,1.9357,27.9124,1.7424,558200000,N/A,2791000000,20000000,0,100000000,39.9427,11.4808,3.8806,70.5757,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-07,3.3992,3.4004,3.4418,3.3882,3.4333,241380,6772641.7,0.0341,1.0032,28.058,1.2069,563800000,N/A,2819000000,20000000,0,100000000,40.3435,11.596,3.9196,71.2837,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-08,3.4333,3.4394,3.4552,3.3614,3.404,288283,8072955.6,-0.0292,-0.8514,28.0036,1.4414,559000000,N/A,2795000000,20000000,0,100000000,40,11.4973,3.8862,70.6768,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-09,3.404,3.4101,3.5076,3.3955,3.493,451834,12861622.1,0.0889,2.6118,28.4654,2.2592,573600000,N/A,2868000000,20000000,0,100000000,41.0447,11.7975,3.9877,72.5227,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-12,3.493,3.5051,3.521,3.4601,3.499,357933,10280860.2,0.0061,0.1743,28.7229,1.7897,574600000,N/A,2873000000,20000000,0,100000000,41.1163,11.8181,3.9946,72.6492,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-13,3.499,3.4649,3.4832,3.3797,3.4308,386877,10878510.2,-0.0682,-1.9492,28.1188,1.9344,563400000,N/A,2817000000,20000000,0,100000000,40.3148,11.5877,3.9168,71.2331,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-14,3.4308,3.4308,3.471,3.4077,3.4296,406164,11482149.5,-0.0012,-0.0355,28.2697,2.0308,563200000,N/A,2816000000,20000000,0,100000000,40.3005,11.5836,3.9154,71.2078,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-15,3.4296,3.4114,3.443,3.3614,3.3663,360437,10074221.7,-0.0633,-1.8466,27.95,1.8022,552800000,N/A,2764000000,20000000,0,100000000,39.5563,11.3697,3.8431,69.8929,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-16,3.3663,3.3626,3.3675,3.3115,3.359,242669,6641035.5,-0.0073,-0.2171,27.3666,1.2133,551600000,N/A,2758000000,20000000,0,100000000,39.4705,11.3451,3.8347,69.7412,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-19,3.359,3.348,3.4101,3.331,3.404,373021,10387744.9,0.0451,1.3416,27.8476,1.8651,559000000,N/A,2795000000,20000000,0,100000000,40,11.4973,3.8862,70.6768,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-20,3.404,3.4223,3.4783,3.404,3.4722,753048,21345171.1,0.0682,2.0036,28.345,3.7652,570200000,N/A,2851000000,20000000,0,100000000,40.8014,11.7276,3.9641,72.0929,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-21,3.4722,3.4966,3.5368,3.4735,3.493,658747,18976043.3,0.0207,0.5963,28.8063,3.2937,573600000,N/A,2868000000,20000000,0,100000000,41.0447,11.7975,3.9877,72.5227,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-22,3.493,3.4832,3.5283,3.4613,3.5197,481504,13825822.2,0.0268,0.7671,28.7138,2.4075,578000000,N/A,2890000000,20000000,0,100000000,41.3596,11.888,4.0183,73.0791,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-23,3.5197,3.5027,3.5429,3.4832,3.5234,525356,15140293.4,0.0037,0.1038,28.8191,2.6268,578600000,N/A,2893000000,20000000,0,100000000,41.4025,11.9004,4.0224,73.1549,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-26,3.5234,3.5331,3.5538,3.5137,3.5441,498218,14474580.8,0.0207,0.5876,29.0527,2.4911,582000000,N/A,2910000000,20000000,0,100000000,41.6458,11.9703,4.0461,73.5848,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-27,3.5441,3.5319,3.5502,3.4954,3.4954,445048,12839931,-0.0487,-1.3746,28.8507,2.2252,574000000,N/A,2870000000,20000000,0,100000000,41.0733,11.8058,3.9905,72.5733,
300083.SZ,¾¢Ê¤¾«ÃÜ,2010-07-28,3.4954,3.4954,3.566,3.4832,3.566,573586,16650870.4,0.0706,2.0209,29.0294,2.8679,585600000,N/A,2928000000,20000000,0,100000000,41.9034,12.0443,4.0711,74.04,
