¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002292.SZ,∞¬∑…”È¿÷,2009-09-10,N/A,5.3292,5.7099,5.0627,5.196,26589335,1104137816.5,N/A,N/A,41.5256,83.0917,1310400000,N/A,6552000000,32000000,0,160000000,100.5223,29.3358,14.5216,-2080.9951,
002292.SZ,∞¬∑…”È¿÷,2009-09-11,5.196,5.2899,5.7162,5.2886,5.7162,11996077,520202687.4,0.5202,10.0122,43.3644,37.4877,1441600000,N/A,7208000000,32000000,0,160000000,110.5868,32.273,15.9756,-2289.3486,
002292.SZ,∞¬∑…”È¿÷,2009-09-14,5.7162,5.9002,6.1667,5.5957,5.8431,17781536,816985528.1,0.1269,2.2198,45.9457,55.5673,1473600000,N/A,7368000000,32000000,0,160000000,113.0415,32.9894,16.3302,-2340.1665,
002292.SZ,∞¬∑…”È¿÷,2009-09-15,5.8431,5.7099,5.8215,5.5576,5.583,9553692,427688994.8,-0.2601,-4.4517,44.7669,29.8553,1408000000,N/A,7040000000,32000000,0,160000000,108.0093,31.5208,15.6032,-2235.9897,
002292.SZ,∞¬∑…”È¿÷,2009-09-16,5.583,5.5208,6.0854,5.5208,5.8685,9505390,435822003.9,0.2855,5.1136,45.85,29.7043,1480000000,N/A,7400000000,32000000,0,160000000,113.5325,33.1327,16.4011,-2350.3301,
002292.SZ,∞¬∑…”È¿÷,2009-09-17,5.8685,5.8748,6.0639,5.767,6.0207,6971302,324213658,0.1523,2.5946,46.5069,21.7853,1518400000,N/A,7592000000,32000000,0,160000000,116.4782,33.9923,16.8266,-2411.3118,
002292.SZ,∞¬∑…”È¿÷,2009-09-18,6.0207,5.9738,6.5917,5.9738,6.2149,8602109,425384067.4,0.1941,3.2244,49.4511,26.8816,1567360000,N/A,7836800000,32000000,0,160000000,120.234,35.0884,17.3692,-2489.0632,
002292.SZ,∞¬∑…”È¿÷,2009-09-21,6.2149,6.1286,6.5448,5.9636,6.3443,7885046,388338451,0.1294,2.0825,49.25,24.6408,1600000000,N/A,8000000000,32000000,0,160000000,122.7378,35.8191,17.7309,-2540.8975,
002292.SZ,∞¬∑…”È¿÷,2009-09-22,6.3443,6.2276,6.3481,5.8938,5.8938,6066724,291273781.2,-0.4504,-7.1,48.0117,18.9585,1486400000,N/A,7432000000,32000000,0,160000000,114.0235,33.2759,16.472,-2360.4939,
002292.SZ,∞¬∑…”È¿÷,2009-09-23,5.8938,5.8621,6.0271,5.6502,5.786,5588915,258433654.2,-0.1079,-1.8299,46.2404,17.4654,1459200000,N/A,7296000000,32000000,0,160000000,111.9369,32.667,16.1706,-2317.2986,
002292.SZ,∞¬∑…”È¿÷,2009-09-24,5.786,5.7251,5.8583,5.5221,5.621,3915503,175253401.5,-0.165,-2.8509,44.7588,12.2359,1417600000,N/A,7088000000,32000000,0,160000000,108.7457,31.7357,15.7096,-2251.2351,
002292.SZ,∞¬∑…”È¿÷,2009-09-25,5.621,5.5842,5.7441,5.5424,5.6477,2713847,121092414.5,0.0266,0.474,44.6202,8.4808,1424320000,N/A,7121600000,32000000,0,160000000,109.2612,31.8862,15.7841,-2261.907,
002292.SZ,∞¬∑…”È¿÷,2009-09-28,5.6477,5.7873,5.9345,5.3571,5.4536,3672939,164623732.9,-0.1941,-3.4374,44.8207,11.4779,1375360000,N/A,6876800000,32000000,0,160000000,105.5054,30.7901,15.2415,-2184.1555,
002292.SZ,∞¬∑…”È¿÷,2009-09-29,5.4536,5.3939,5.4536,4.9079,5.0221,4692075,189199437.4,-0.4314,-7.9107,40.3232,14.6627,1266560000,N/A,6332800000,32000000,0,160000000,97.1593,28.3544,14.0358,-2011.3745,
002292.SZ,∞¬∑…”È¿÷,2009-09-30,5.0221,5.1046,5.1401,4.9485,4.9587,3218865,128032423,-0.0634,-1.2633,39.7756,10.059,1250560000,N/A,6252800000,32000000,0,160000000,95.9319,27.9962,13.8585,-1985.9655,
002292.SZ,∞¬∑…”È¿÷,2009-10-09,4.9587,5.0501,5.2518,4.9993,5.2099,3406147,138106004.7,0.2512,5.0665,40.5461,10.6442,1313920000,N/A,6569600000,32000000,0,160000000,100.7923,29.4146,14.5606,-2086.585,
002292.SZ,∞¬∑…”È¿÷,2009-10-12,5.2099,5.2252,5.2581,5.0285,5.1427,2612742,106001002.7,-0.0672,-1.2908,40.5708,8.1648,1296960000,N/A,6484800000,32000000,0,160000000,99.4913,29.035,14.3727,-2059.6516,
002292.SZ,∞¬∑…”È¿÷,2009-10-13,5.1427,5.0919,5.3914,5.0919,5.3559,3119930,129916972.1,0.2132,4.1451,41.641,9.7498,1350720000,N/A,6753600000,32000000,0,160000000,103.6153,30.2385,14.9684,-2145.0256,
