代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000677.SZ,恒天海龙,1996-12-26,N/A,0.6612,0.7322,0.6557,0.7301,4823300,62676133,N/A,N/A,12.9945,30.9186,208416000,N/A,683083440,15600000,0,51129000,74.1652,10.7526,4.6949,N/A,
000677.SZ,恒天海龙,1996-12-27,0.7301,0.7552,0.8301,0.7432,0.8005,7579000,108883560.4,0.0705,9.6557,14.3665,48.5833,228540000,N/A,749039850,15600000,0,51129000,81.3264,11.7908,5.1482,N/A,
000677.SZ,恒天海龙,1996-12-30,0.8005,0.806,0.8803,0.7803,0.8798,6936200,105621303,0.0792,9.8976,15.2275,44.4628,251160000,N/A,823176900,15600000,0,51129000,89.3757,12.9579,5.6577,N/A,
000677.SZ,恒天海龙,1996-12-31,0.8798,0.8743,0.8743,0.8033,0.8186,2843000,43769248.1,-0.0612,-6.9565,15.3954,18.2244,233688000,N/A,765912420,15600000,0,51129000,83.1583,12.0564,5.2642,N/A,
000677.SZ,恒天海龙,1997-01-02,0.8186,0.8197,0.8459,0.8033,0.8137,1893200,28364656.5,-0.0049,-0.6008,14.9824,12.1359,232284000,N/A,761310810,15600000,0,51129000,47.4066,7.6447,3.8801,N/A,
000677.SZ,恒天海龙,1997-01-03,0.8137,0.8109,0.8169,0.765,0.7732,1491800,21415315.3,-0.0404,-4.9698,14.3554,9.5628,220740000,N/A,723475350,15600000,0,51129000,45.0506,7.2648,3.6872,N/A,
000677.SZ,恒天海龙,1997-01-06,0.7732,0.7623,0.765,0.7213,0.7224,848000,11586938.5,-0.0508,-6.5724,13.6638,5.4359,206232000,N/A,675925380,15600000,0,51129000,42.0896,6.7873,3.4449,N/A,
000677.SZ,恒天海龙,1997-01-07,0.7224,0.6995,0.7596,0.6831,0.7519,1480900,19740902.9,0.0295,4.0847,13.3303,9.4929,214656000,N/A,703535040,15600000,0,51129000,43.8089,7.0646,3.5856,N/A,
000677.SZ,恒天海龙,1997-01-08,0.7519,0.7377,0.7596,0.7104,0.7295,808100,10887741.9,-0.0224,-2.9797,13.4733,5.1801,208260000,N/A,682572150,15600000,0,51129000,42.5035,6.8541,3.4788,N/A,
000677.SZ,恒天海龙,1997-01-09,0.7295,0.7213,0.7536,0.7213,0.7432,583600,7948257,0.0137,1.8727,13.6194,3.741,212160000,N/A,695354400,15600000,0,51129000,43.2995,6.9824,3.5439,N/A,
000677.SZ,恒天海龙,1997-01-10,0.7432,0.7497,0.753,0.741,0.7514,522900,7145568.6,0.0082,1.1029,13.6653,3.3519,214500000,N/A,703023750,15600000,0,51129000,43.777,7.0594,3.583,N/A,
000677.SZ,恒天海龙,1997-01-13,0.7514,0.7639,0.8224,0.7514,0.8022,1887600,27311833,0.0508,6.7636,14.4691,12.1,229008000,N/A,750573720,15600000,0,51129000,46.738,7.5369,3.8254,N/A,
000677.SZ,恒天海龙,1997-01-14,0.8022,0.8005,0.8295,0.7705,0.7869,1811300,26463113.6,-0.0153,-1.9074,14.61,11.6109,224640000,N/A,736257600,15600000,0,51129000,45.8465,7.3932,3.7524,N/A,
000677.SZ,恒天海龙,1997-01-15,0.7869,0.7809,0.818,0.776,0.8005,1177100,17328406.3,0.0137,1.7361,14.7213,7.5455,228540000,N/A,749039850,15600000,0,51129000,46.6424,7.5215,3.8175,N/A,
