¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-18,N/A,13.5157,16.1773,13.4662,15.9101,50998626,741779334.4,N/A,N/A,14.5451,91.069,900480000,N/A,10937001229.44,56000000,0,680161768,127.6314,3.8807,3.8677,-425.6382,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-19,15.9101,15.0889,17.5031,15.0592,17.5031,41231184,680989996.5,1.593,10.0124,16.5164,73.6271,990640000,N/A,12032061675.92,56000000,0,680161768,140.4104,4.2692,4.2549,-468.2549,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-20,17.5031,16.8798,19.0961,16.8699,18.176,33876809,617273389.2,0.6728,3.844,18.2211,60.4943,1028720000,N/A,12494571678.16,56000000,0,680161768,145.8077,4.4333,4.4185,-486.2546,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-23,18.176,17.9583,18.2848,17.3151,17.6614,19177104,343709113.9,-0.5145,-2.8307,17.9229,34.2448,999600000,N/A,12140887558.8,56000000,0,680161768,141.6803,4.3078,4.2934,-472.4901,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-24,17.6614,17.5427,17.5427,16.8897,17.1667,14124759,244676988.7,-0.4947,-2.8011,17.3226,25.2228,971600000,N/A,11800806674.8,56000000,0,680161768,137.7117,4.1872,4.1731,-459.2551,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-25,17.1667,16.7215,18.3343,16.7017,17.8395,20217663,363275822.4,0.6728,3.9193,17.9682,36.103,1009680000,N/A,12263316677.04,56000000,0,680161768,143.109,4.3513,4.3367,-477.2548,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-26,17.8395,17.6911,17.9781,17.1667,17.3745,10290906,181556421.9,-0.465,-2.6068,17.6424,18.3766,983360000,N/A,11943640646.08,56000000,0,680161768,139.3785,4.2379,4.2236,-464.8138,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-27,17.3745,17.3151,17.7802,16.8402,17.4833,8014334,141008914.5,0.1088,0.6264,17.5946,14.3113,989520000,N/A,12018458440.56,56000000,0,680161768,140.2516,4.2644,4.2501,-467.7256,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-30,17.4833,17.612,19.2347,17.5328,19.2347,24885377,474257202.7,1.7513,10.017,19.0577,44.4382,1088640000,N/A,13222344769.92,56000000,0,680161768,154.3006,4.6916,4.6758,-514.5775,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-08-31,19.2347,19.0961,21.0651,18.829,20.0856,25899630,519084491.8,0.8509,4.4239,20.0422,46.2493,1136800000,N/A,13807283890.4,56000000,0,680161768,161.1266,4.8991,4.8827,-537.3417,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-09-01,20.0856,19.6898,21.9655,19.5414,21.6093,22027393,458827092.6,1.5237,7.5862,20.8298,39.3346,1223040000,N/A,14854733013.12,56000000,0,680161768,173.3501,5.2708,5.2531,-578.1056,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-09-02,21.6093,21.5895,23.7663,21.1838,23.7663,17600940,410652018,2.157,9.9817,23.3313,31.4302,1345120000,N/A,16337485667.36,56000000,0,680161768,190.6533,5.7969,5.7774,-635.8103,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-09-03,23.7663,24.538,26.1409,24.538,26.1409,21794873,564679522.5,2.3746,9.9917,25.9088,38.9194,1479520000,N/A,17969873910.56,56000000,0,680161768,209.7028,6.3761,6.3547,-699.3384,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-09-06,26.1409,26.2201,27.5855,24.2412,25.2405,23883670,625815322.5,-0.9004,-3.4444,26.2026,42.6494,1428560000,N/A,17350926701.68,56000000,0,680161768,202.4798,6.1565,6.1358,-675.2506,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-09-07,25.2405,24.6864,27.1106,24.0433,26.1211,18309817,478050851.3,0.8806,3.4888,26.109,32.6961,1478400000,N/A,17956270675.2,56000000,0,680161768,209.544,6.3713,6.3499,-698.809,
002461.SZ,÷ÈΩ≠∆°æ∆,2010-09-08,26.1211,25.2306,26.0717,25.0328,25.4186,12212801,313387067.3,-0.7025,-2.6894,25.6605,21.8086,1438640000,N/A,17473355819.92,56000000,0,680161768,203.9086,6.1999,6.1791,-680.0153,
