代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002501.SZ,利源精制,2010-11-17,N/A,6.0119,6.6637,5.9346,5.9452,13020760,614471265.7,N/A,N/A,47.1917,68.9659,842048000,N/A,4174560000,18880000,0,93600000,77.8996,14.7725,5.3226,99.8354,
002501.SZ,利源精制,2010-11-18,5.9452,5.4653,5.7293,5.3987,5.4373,7912346,327447063.7,-0.5079,-8.5426,41.3843,41.9086,770115200,N/A,3817944000,18880000,0,93600000,71.2449,13.5106,4.8679,91.3068,
002501.SZ,利源精制,2010-11-19,5.4373,5.4653,5.504,5.2227,5.408,5506930,221053770.6,-0.0293,-0.5393,40.141,29.1681,765961600,N/A,3797352000,18880000,0,93600000,70.8606,13.4377,4.8416,90.8144,
002501.SZ,利源精制,2010-11-22,5.408,5.328,5.5346,5.2787,5.4667,4143262,168672444.2,0.0587,1.0845,40.7101,21.9452,774268800,N/A,3838536000,18880000,0,93600000,71.6292,13.5834,4.8942,91.7993,
002501.SZ,利源精制,2010-11-23,5.4667,5.4107,5.4613,5.2334,5.3187,2622781,104998697.5,-0.148,-2.7067,40.0333,13.8918,753312000,N/A,3734640000,18880000,0,93600000,69.6904,13.2158,4.7617,89.3146,
002501.SZ,利源精制,2010-11-24,5.3187,5.2734,5.4453,5.268,5.404,2168844,87525537.8,0.0853,1.604,40.3558,11.4875,765395200,N/A,3794544000,18880000,0,93600000,70.8082,13.4278,4.8381,90.7472,
002501.SZ,利源精制,2010-11-25,5.404,5.424,5.596,5.4227,5.572,3526241,145419795.1,0.168,3.108,41.2393,18.6771,789184000,N/A,3912480000,18880000,0,93600000,73.009,13.8451,4.9884,93.5677,
002501.SZ,利源精制,2010-11-26,5.572,5.564,5.6653,5.4693,5.5853,2905382,121316631.9,0.0133,0.2392,41.7558,15.3887,791072000,N/A,3921840000,18880000,0,93600000,73.1837,13.8782,5.0004,93.7915,
002501.SZ,利源精制,2010-11-29,5.5853,5.5693,5.632,5.4947,5.5453,2165800,90303120.5,-0.04,-0.716,41.695,11.4714,785408000,N/A,3893760000,18880000,0,93600000,72.6597,13.7789,4.9646,93.12,
002501.SZ,利源精制,2010-11-30,5.5453,5.5453,5.636,5.2814,5.4707,2590120,106083933.6,-0.0746,-1.3462,40.9572,13.7189,774835200,N/A,3841344000,18880000,0,93600000,71.6816,13.5934,4.8977,91.8664,
002501.SZ,利源精制,2010-12-01,5.4707,5.4427,5.9279,5.4,5.8186,3792065,161284430.3,0.3479,6.3596,42.5321,20.0851,824112000,N/A,4085640000,18880000,0,93600000,76.2403,14.4579,5.2092,97.7088,
002501.SZ,利源精制,2010-12-02,5.8186,5.8212,6.0865,5.7319,5.8586,4063267,180423294.3,0.04,0.6873,44.4035,21.5215,829776000,N/A,4113720000,18880000,0,93600000,76.7642,14.5572,5.245,98.3803,
002501.SZ,利源精制,2010-12-03,5.8586,5.8199,6.0185,5.6959,5.8186,2807146,123451090.4,-0.04,-0.6826,43.9774,14.8684,824112000,N/A,4085640000,18880000,0,93600000,76.2403,14.4579,5.2092,97.7088,
002501.SZ,利源精制,2010-12-06,5.8186,5.7919,5.8999,5.6026,5.6106,2005835,85901775,-0.2079,-3.5739,42.8259,10.6241,794659200,N/A,3939624000,18880000,0,93600000,73.5155,13.9412,5.023,94.2168,
002501.SZ,利源精制,2010-12-07,5.6106,5.5466,5.6253,5.372,5.5973,1601333,66012396,-0.0133,-0.2376,41.2234,8.4816,792771200,N/A,3930264000,18880000,0,93600000,73.3409,13.908,5.0111,93.993,
002501.SZ,利源精制,2010-12-08,5.5973,5.5693,5.6026,5.452,5.468,1584657,65562560.5,-0.1293,-2.3101,41.3733,8.3933,774457600,N/A,3839472000,18880000,0,93600000,71.6466,13.5867,4.8954,91.8217,
002501.SZ,利源精制,2010-12-09,5.468,5.4213,5.5626,5.4213,5.4387,1052545,43332118.4,-0.0293,-0.5363,41.1689,5.5749,770304000,N/A,3818880000,18880000,0,93600000,71.2624,13.5139,4.8691,91.3292,
