´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-19,N/A,5.5801,5.5991,5.4168,5.4195,4535107,90947636.2,N/A,N/A,20.0541,27.043,333890700,N/A,1333770900,16770000,0,66990000,37.2349,8.1936,4.4006,284.8571,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-20,5.4195,5.4222,5.7026,5.3678,5.5393,3802599,76949521.3,0.1198,2.2099,20.236,22.675,341269500,N/A,1363246500,16770000,0,66990000,38.0578,8.3746,4.4978,291.1523,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-21,5.5393,5.4576,5.5256,5.3569,5.3923,2057403,40968983,-0.147,-2.6536,19.913,12.2684,332213700,N/A,1327071900,16770000,0,66990000,37.0479,8.1524,4.3785,283.4263,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-25,5.3923,5.3705,5.3705,5.0602,5.0629,2128986,40437548.4,-0.3294,-6.108,18.9938,12.6952,311922000,N/A,1246014000,16770000,0,66990000,34.785,7.6545,4.111,266.1146,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-26,5.0629,5.0384,5.0384,4.8805,4.9785,1306723,23822101.9,-0.0844,-1.6667,18.2304,7.792,306723300,N/A,1225247100,16770000,0,66990000,34.2052,7.5269,4.0425,261.6794,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-27,4.9785,4.984,5.1582,4.9622,5.0438,1748030,32574457,0.0653,1.3122,18.635,10.4236,310748100,N/A,1241324700,16770000,0,66990000,34.6541,7.6256,4.0956,265.1131,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-28,5.0438,5.0085,5.0765,4.9241,4.9268,1199263,21894937.2,-0.117,-2.3206,18.257,7.1512,303537000,N/A,1212519000,16770000,0,66990000,33.8499,7.4487,4.0005,258.961,
300329.SZ,º£Â×¸ÖÇÙ,2012-06-29,4.9268,4.9241,5.0765,4.9077,5.0085,1116525,20520345,0.0817,1.6575,18.3788,6.6579,308568000,N/A,1232616000,16770000,0,66990000,34.411,7.5721,4.0668,263.2531,
300329.SZ,º£Â×¸ÖÇÙ,2012-07-02,5.0085,5.0221,5.1119,4.9894,5.0792,1195404,22209503.4,0.0708,1.413,18.5791,7.1282,312928200,N/A,1250033400,16770000,0,66990000,34.8972,7.6791,4.1243,266.973,
300329.SZ,º£Â×¸ÖÇÙ,2012-07-03,5.0792,5.0956,5.3487,5.0629,5.2398,2540592,48565584.7,0.1606,3.1618,19.1159,15.1496,322822500,N/A,1289557500,16770000,0,66990000,36.0006,7.922,4.2547,275.4143,
