¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300415.SZ,“¡÷Æ√‹,2015-01-23,N/A,7.8538,9.4266,7.8538,9.4266,21700,415086,N/A,N/A,19.1284,0.0723,575400000,N/A,2301600000,30000000,0,120000000,30.2661,6.0411,1.9586,-70.1981,
300415.SZ,“¡÷Æ√‹,2015-01-26,9.4266,10.3702,10.3702,10.3702,10.3702,9200,194120,0.9436,10.0104,21.1,0.0307,633000000,N/A,2532000000,30000000,0,120000000,33.2958,6.6459,2.1546,-77.2253,
300415.SZ,“¡÷Æ√‹,2015-01-27,10.3702,11.4072,11.4072,11.4072,11.4072,18900,438669,1.037,10,23.21,0.063,696300000,N/A,2785200000,30000000,0,120000000,36.6254,7.3105,2.3701,-84.9478,
300415.SZ,“¡÷Æ√‹,2015-01-28,11.4072,12.5475,12.5475,12.5475,12.5475,24700,630591,1.1402,9.9957,25.53,0.0823,765900000,N/A,3063600000,30000000,0,120000000,40.2864,8.0412,2.607,-93.4389,
300415.SZ,“¡÷Æ√‹,2015-01-29,12.5475,13.8007,13.8007,13.8007,13.8007,66800,1875744,1.2533,9.9882,28.08,0.2227,842400000,N/A,3369600000,30000000,0,120000000,44.3103,8.8444,2.8674,-102.7718,
300415.SZ,“¡÷Æ√‹,2015-01-30,13.8007,15.1818,15.1818,15.1818,15.1818,126790,3916543.1,1.3811,10.0071,30.89,0.4226,926700000,N/A,3706800000,30000000,0,120000000,48.7445,9.7295,3.1543,-113.0563,
300415.SZ,“¡÷Æ√‹,2015-02-02,15.1818,16.7005,16.7005,16.7005,16.7005,857852,29149811,1.5187,10.0032,33.98,2.8595,1019400000,N/A,4077600000,30000000,0,120000000,53.6205,10.7027,3.4699,-124.3656,
300415.SZ,“¡÷Æ√‹,2015-02-03,16.7005,18.3715,18.3715,18.3715,18.3715,2546362,95183011.6,1.671,10.0059,37.38,8.4879,1121400000,N/A,4485600000,30000000,0,120000000,58.9857,11.7736,3.8171,-136.8095,
300415.SZ,“¡÷Æ√‹,2015-02-04,18.3715,19.8066,20.2096,19.7083,20.2096,6685238,271700534.9,1.8381,10.0054,40.6419,22.2841,1233600000,N/A,4934400000,30000000,0,120000000,64.8874,12.9516,4.199,-150.4977,
300415.SZ,“¡÷Æ√‹,2015-02-05,20.2096,20.6372,20.8879,18.2535,18.4403,19293471,743215857.6,-1.7693,-8.7549,38.5216,64.3116,1125600000,N/A,4502400000,30000000,0,120000000,59.2066,11.8177,3.8314,-137.3219,
