´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300267.SZ,¶û¿µÖÆÒ©,2011-09-27,N/A,2.2683,2.4222,2.2683,2.366,33496998,794666079.7,N/A,N/A,23.7235,91.0245,882832000,N/A,4414160000,36800000,0,184000000,66.4161,25.191,12.129,-1167.8491,
300267.SZ,¶û¿µÖÆÒ©,2011-09-28,2.366,2.3324,2.3768,2.1293,2.1293,17734809,402217600.2,-0.2367,-10.0042,22.6796,48.1924,794512000,N/A,3972560000,36800000,0,184000000,59.7718,22.6708,10.9156,-1051.0155,
300267.SZ,¶û¿µÖÆÒ©,2011-09-29,2.1293,2.0119,2.0415,1.9162,1.9162,9765318,195898936.5,-0.213,-10.0046,20.0607,26.5362,715024000,N/A,3575120000,36800000,0,184000000,53.7918,20.4027,9.8235,-945.8653,
300267.SZ,¶û¿µÖÆÒ©,2011-09-30,1.9162,1.933,1.9478,1.8482,1.8837,6284524,120889150.2,-0.0325,-1.6984,19.236,17.0775,702880000,N/A,3514400000,36800000,0,184000000,52.8782,20.0562,9.6567,-929.8007,
300267.SZ,¶û¿µÖÆÒ©,2011-10-10,1.8837,1.9044,1.9557,1.8551,1.863,5024035,96941720.4,-0.0207,-1.0995,19.2956,13.6523,695152000,N/A,3475760000,36800000,0,184000000,52.2968,19.8357,9.5505,-919.5777,
300267.SZ,¶û¿µÖÆÒ©,2011-10-11,1.863,1.933,1.9675,1.8078,1.8364,7284530,140088851.8,-0.0266,-1.4293,19.231,19.7949,685216000,N/A,3426080000,36800000,0,184000000,51.5493,19.5522,9.414,-906.434,
300267.SZ,¶û¿µÖÆÒ©,2011-10-12,1.8364,1.8738,2.0198,1.8521,2.0198,9482334,188292932.3,0.1834,9.9893,19.8572,25.7672,753664000,N/A,3768320000,36800000,0,184000000,56.6987,21.5053,10.3544,-996.98,
300267.SZ,¶û¿µÖÆÒ©,2011-10-13,2.0198,2.0701,2.1668,2.0474,2.1253,12758368,271050274.4,0.1055,5.2246,21.2449,34.6695,793040000,N/A,3965200000,36800000,0,184000000,59.661,22.6288,10.8954,-1049.0682,
300267.SZ,¶û¿µÖÆÒ©,2011-10-14,2.1253,2.1007,2.2082,2.0918,2.1934,9299347,202932858.6,0.068,3.2019,21.8223,25.27,818432000,N/A,4092160000,36800000,0,184000000,61.5713,23.3534,11.2442,-1082.658,
300267.SZ,¶û¿µÖÆÒ©,2011-10-17,2.1934,2.2111,2.364,2.2111,2.2427,11112165,256412508.7,0.0493,2.2482,23.0749,30.1961,836832000,N/A,4184160000,36800000,0,184000000,62.9555,23.8784,11.497,-1106.9983,
300267.SZ,¶û¿µÖÆÒ©,2011-10-18,2.2427,2.1993,2.3098,2.1214,2.1401,9177376,205478452,-0.1026,-4.5734,22.3897,24.9385,798560000,N/A,3992800000,36800000,0,184000000,60.0763,22.7863,10.9712,-1056.3704,
300267.SZ,¶û¿µÖÆÒ©,2011-10-19,2.1401,2.1549,2.2387,2.1076,2.1973,7853413,173037922,0.0572,2.6728,22.0335,21.3408,819904000,N/A,4099520000,36800000,0,184000000,61.682,23.3954,11.2645,-1084.6051,
300267.SZ,¶û¿µÖÆÒ©,2011-10-20,2.1973,2.1579,2.1697,2.0533,2.1549,7483758,160225196.4,-0.0424,-1.93,21.4097,20.3363,804080000,N/A,4020400000,36800000,0,184000000,60.4916,22.9439,11.0471,-1063.6725,
300267.SZ,¶û¿µÖÆÒ©,2011-10-21,2.1549,2.1401,2.1894,1.9744,1.9744,7210494,151772906.3,-0.1805,-8.3753,21.0489,19.5937,736736000,N/A,3683680000,36800000,0,184000000,55.4252,21.0222,10.1218,-974.5869,
300267.SZ,¶û¿µÖÆÒ©,2011-10-24,1.9744,1.9439,2.0652,1.865,2.0395,7350502,145516874.1,0.0651,3.2967,19.7969,19.9742,761024000,N/A,3805120000,36800000,0,184000000,57.2524,21.7153,10.4555,-1006.7161,
300267.SZ,¶û¿µÖÆÒ©,2011-10-25,2.0395,2.0159,2.2121,2.006,2.1303,8869383,190403803.7,0.0907,4.4487,21.4675,24.1016,794880000,N/A,3974400000,36800000,0,184000000,59.7994,22.6813,10.9207,-1051.5023,
300267.SZ,¶û¿µÖÆÒ©,2011-10-26,2.1303,2.1007,2.1835,2.0829,2.1638,7432052,160776747.3,0.0335,1.5741,21.6329,20.1958,807392000,N/A,4036960000,36800000,0,184000000,60.7407,23.0384,11.0926,-1068.0537,
300267.SZ,¶û¿µÖÆÒ©,2011-10-27,2.1638,2.15,2.2604,2.1174,2.1796,9110360,200582622.7,0.0158,0.7293,22.017,24.7564,813280000,N/A,4066400000,36800000,0,184000000,61.1837,23.2064,11.1735,-1075.8427,
300267.SZ,¶û¿µÖÆÒ©,2011-10-28,2.1796,2.2042,2.2259,2.1204,2.2052,7842771,173290240.3,0.0256,1.1765,22.0955,21.3119,822848000,N/A,4114240000,36800000,0,184000000,61.9035,23.4794,11.3049,-1088.4996,
300267.SZ,¶û¿µÖÆÒ©,2011-10-31,2.2052,2.1894,2.2762,2.1766,2.2328,7532936,170734389.4,0.0276,1.2522,22.6651,20.4699,833152000,N/A,4165760000,36800000,0,184000000,62.6787,23.7734,11.4465,-1102.1302,
300267.SZ,¶û¿µÖÆÒ©,2011-11-01,2.2328,2.2042,2.2565,2.1598,2.2121,7580608,169605758.2,-0.0207,-0.9276,22.3736,20.5995,825424000,N/A,4127120000,36800000,0,184000000,62.0973,23.5529,11.3403,-1091.9072,
300267.SZ,¶û¿µÖÆÒ©,2011-11-02,2.2121,2.1677,2.433,2.1303,2.367,10346964,238984294.3,0.1548,6.9996,23.097,28.1168,883200000,N/A,4416000000,36800000,0,184000000,66.4438,25.2015,12.1341,-1168.3359,
300267.SZ,¶û¿µÖÆÒ©,2011-11-03,2.367,2.362,2.3847,2.2733,2.2881,8251708,195682089.6,-0.0789,-3.3333,23.7141,22.4231,853760000,N/A,4268800000,36800000,0,184000000,64.229,24.3614,11.7296,-1129.3914,
300267.SZ,¶û¿µÖÆÒ©,2011-11-04,2.2881,2.3137,2.3462,2.2693,2.3176,6919994,161667995.1,0.0296,1.2931,23.3624,18.8043,864800000,N/A,4324000000,36800000,0,184000000,65.0596,24.6765,11.8813,-1143.9956,
300267.SZ,¶û¿µÖÆÒ©,2011-11-07,2.3176,2.3048,2.3857,2.2683,2.3512,5907491,139728175.1,0.0335,1.4468,23.6527,16.053,877312000,N/A,4386560000,36800000,0,184000000,66.0009,25.0335,12.0532,-1160.547,
300267.SZ,¶û¿µÖÆÒ©,2011-11-08,2.3512,2.362,2.3709,2.2387,2.2486,6067983,141799487.8,-0.1026,-4.3624,23.3685,16.4891,839040000,N/A,4195200000,36800000,0,184000000,63.1216,23.9414,11.5274,-1109.9191,
300267.SZ,¶û¿µÖÆÒ©,2011-11-09,2.2486,2.2585,2.2999,2.2131,2.2999,5104967,116969380,0.0513,2.2807,22.9129,13.8722,858176000,N/A,4290880000,36800000,0,184000000,64.5613,24.4874,11.7903,-1135.233,
300267.SZ,¶û¿µÖÆÒ©,2011-11-10,2.2999,2.2585,2.3374,2.2486,2.2486,5360563,123986976.5,-0.0513,-2.2298,23.1295,14.5667,839040000,N/A,4195200000,36800000,0,184000000,63.1216,23.9414,11.5274,-1109.9191,
300267.SZ,¶û¿µÖÆÒ©,2011-11-11,2.2486,2.2535,2.3462,2.2368,2.2604,5346913,123937454.6,0.0118,0.5263,23.1793,14.5297,843456000,N/A,4217280000,36800000,0,184000000,63.4539,24.0674,11.588,-1115.7607,
300267.SZ,¶û¿µÖÆÒ©,2011-11-14,2.2604,2.294,2.4192,2.2841,2.367,6549211,156637263.6,0.1065,4.712,23.917,17.7968,883200000,N/A,4416000000,36800000,0,184000000,66.4438,25.2015,12.1341,-1168.3359,
