代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000523.SZ,广州浪奇,1993-11-08,N/A,1.8199,1.8199,1.6926,1.7835,1559500,15058000,N/A,N/A,9.6557,7.6446,199920000,N/A,796498283,20400000,0,81275335,48.2638,7.6296,2.0041,N/A,
000523.SZ,广州浪奇,1993-11-09,1.7835,1.7653,1.7835,1.7107,1.7107,781300,7484000,-0.0728,-4.0816,9.5789,3.8299,191760000,N/A,763988149,20400000,0,81275335,46.2939,7.3182,1.9223,N/A,
000523.SZ,广州浪奇,1993-11-10,1.7107,1.738,1.9109,1.7289,1.8745,2081900,20915000,0.1638,9.5745,10.0461,10.2054,210120000,N/A,837135950.5,20400000,0,81275335,50.7263,8.0189,2.1063,N/A,
000523.SZ,广州浪奇,1993-11-11,1.8745,1.9018,2.0474,1.9018,2.0383,2920900,32029000,0.1638,8.7379,10.9655,14.3181,228480000,N/A,910283752,20400000,0,81275335,55.1587,8.7195,2.2904,N/A,
000523.SZ,广州浪奇,1993-11-12,2.0383,2.0656,2.1839,2.0565,2.1839,2581600,30038000,0.1456,7.1429,11.6354,12.6549,244800000,N/A,975304020,20400000,0,81275335,59.0986,9.3424,2.454,N/A,
000523.SZ,广州浪奇,1993-11-15,2.1839,2.2112,2.4023,2.2112,2.3113,2716800,34920000,0.1274,5.8333,12.8534,13.3176,259080000,N/A,1032196754.5,20400000,0,81275335,62.546,9.8873,2.5971,N/A,
000523.SZ,广州浪奇,1993-11-16,2.3113,2.3295,2.3932,2.2567,2.3841,2648900,34235000,0.0728,3.1496,12.9242,12.9848,267240000,N/A,1064706888.5,20400000,0,81275335,64.516,10.1987,2.6789,N/A,
000523.SZ,广州浪奇,1993-11-17,2.3841,2.3659,2.5843,2.3477,2.5479,3174200,43678000,0.1638,6.8702,13.7603,15.5598,285600000,N/A,1137854690,20400000,0,81275335,68.9484,10.8994,2.863,N/A,
000523.SZ,广州浪奇,1993-11-18,2.5479,2.5479,2.6389,2.5206,2.5388,3122100,44252000,-0.0091,-0.3571,14.1738,15.3044,284580000,N/A,1133790923.25,20400000,0,81275335,68.7021,10.8605,2.8527,N/A,
000523.SZ,广州浪奇,1993-11-19,2.5388,2.557,2.7845,2.557,2.7754,4764800,70585000,0.2366,9.319,14.8138,23.3569,311100000,N/A,1239448858.75,20400000,0,81275335,75.1045,11.8726,3.1186,N/A,
000523.SZ,广州浪奇,1993-11-22,2.7754,2.8027,2.9119,2.8027,2.8118,4519900,71129000,0.0364,1.3115,15.7369,22.1564,315180000,N/A,1255703925.75,20400000,0,81275335,76.0894,12.0283,3.1595,N/A,
000523.SZ,广州浪奇,1993-11-23,2.8118,2.8118,2.8209,2.6389,2.648,1952000,28884000,-0.1638,-5.8252,14.7971,9.5686,296820000,N/A,1182556124.25,20400000,0,81275335,71.657,11.3276,2.9754,N/A,
000523.SZ,广州浪奇,1993-11-24,2.648,2.6207,2.6389,2.4751,2.5661,1556600,21930000,-0.0819,-3.0928,14.0884,7.6304,287640000,N/A,1145982223.5,20400000,0,81275335,69.4408,10.9773,2.8834,N/A,
