´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300197.SZ,ÌúººÉúÌ¬,2011-03-29,N/A,5.6085,5.8436,5.4022,5.5812,10425760,825112908.1,N/A,N/A,79.1418,84.0787,962860000,N/A,4780180590,12400000,0,61560600,74.0051,20.8761,11.4872,177.6314,
300197.SZ,ÌúººÉúÌ¬,2011-03-30,5.5812,5.6064,5.6064,5.1284,5.1751,3526659,261082431.7,-0.4061,-7.2762,74.0311,28.4408,892800000,N/A,4432363200,12400000,0,61560600,68.6203,19.3571,10.6513,164.7065,
300197.SZ,ÌúººÉúÌ¬,2011-03-31,5.1751,5.2463,5.5898,5.1758,5.4605,1808561,135463239.1,0.2853,5.5139,74.9011,14.5852,942028000,N/A,4676758782,12400000,0,61560600,72.4039,20.4244,11.2386,173.7883,
300197.SZ,ÌúººÉúÌ¬,2011-04-01,5.4605,5.3836,5.4389,5.1952,5.3189,1384859,101941676.9,-0.1416,-2.5931,73.6116,11.1682,917600000,N/A,4555484400,12400000,0,61560600,70.5264,19.8948,10.9472,169.2817,
300197.SZ,ÌúººÉúÌ¬,2011-04-06,5.3189,5.2829,5.4296,5.1967,5.3548,1017573,74935477.9,0.0359,0.6757,73.6414,8.2062,923800000,N/A,4586264700,12400000,0,61560600,71.0029,20.0292,11.0212,170.4255,
300197.SZ,ÌúººÉúÌ¬,2011-04-07,5.3548,5.2829,5.362,5.1399,5.1823,822543,59877240.2,-0.1725,-3.2215,72.7953,6.6334,894040000,N/A,4438519260,12400000,0,61560600,68.7156,19.384,10.6661,164.9353,
300197.SZ,ÌúººÉúÌ¬,2011-04-08,5.1823,5.1643,5.2369,5.0529,5.1866,593435,42483940.9,0.0043,0.0832,71.5899,4.7858,894784000,N/A,4442212896,12400000,0,61560600,68.7728,19.4001,10.675,165.0725,
300197.SZ,ÌúººÉúÌ¬,2011-04-11,5.1866,5.1507,5.2606,5.1032,5.1032,559687,40308122.8,-0.0834,-1.6075,72.019,4.5136,880400000,N/A,4370802600,12400000,0,61560600,67.6672,19.0883,10.5034,162.4189,
300197.SZ,ÌúººÉúÌ¬,2011-04-12,5.1032,5.0472,5.0745,4.9422,4.9659,997838,69450597.5,-0.1373,-2.6901,69.6011,8.0471,856716000,N/A,4253221854,12400000,0,61560600,65.8469,18.5748,10.2208,158.0496,
300197.SZ,ÌúººÉúÌ¬,2011-04-13,4.9659,4.9667,5.081,4.9164,5.0479,415648,28995891,0.0819,1.65,69.7607,3.352,870852000,N/A,4323400938,12400000,0,61560600,66.9334,18.8812,10.3895,160.6575,
300197.SZ,ÌúººÉúÌ¬,2011-04-14,5.0479,5.0299,5.0436,4.7676,4.8157,1335752,90953281.8,-0.2322,-4.5992,68.0914,10.7722,830800000,N/A,4124560200,12400000,0,61560600,63.855,18.0129,9.9117,153.2686,
300197.SZ,ÌúººÉúÌ¬,2011-04-15,4.8157,4.8157,4.8639,4.764,4.8287,593540,39656446.7,0.0129,0.2687,66.8134,4.7866,833032000,N/A,4135641108,12400000,0,61560600,64.0265,18.0613,9.9383,153.6803,
300197.SZ,ÌúººÉúÌ¬,2011-04-18,4.8287,4.8265,5.1535,4.7891,5.0601,1485479,102370345.6,0.2314,4.7931,68.914,11.9797,872960000,N/A,4333866240,12400000,0,61560600,67.0954,18.9269,10.4146,161.0464,
300197.SZ,ÌúººÉúÌ¬,2011-04-19,5.0601,5.0314,5.3541,4.999,5.2987,1364878,98948661.8,0.2386,4.7159,72.4963,11.0071,914128000,N/A,4538247432,12400000,0,61560600,70.2596,19.8195,10.9058,168.6412,
300197.SZ,ÌúººÉúÌ¬,2011-04-20,5.2987,5.2563,5.4195,5.247,5.2686,1601858,118453011.8,-0.0302,-0.5697,73.9473,12.9182,908920000,N/A,4512391980,12400000,0,61560600,69.8593,19.7066,10.8436,167.6804,
300197.SZ,ÌúººÉúÌ¬,2011-04-21,5.2686,5.2506,5.4087,5.1593,5.3692,565364,41796139.4,0.1006,1.91,73.9278,4.5594,926280000,N/A,4598576820,12400000,0,61560600,71.1936,20.083,11.0508,170.883,
300197.SZ,ÌúººÉúÌ¬,2011-04-22,5.3692,5.3584,5.3979,5.2463,5.2937,480127,35627020.8,-0.0755,-1.4056,74.2033,3.872,913260000,N/A,4533938190,12400000,0,61560600,70.1928,19.8007,10.8954,168.481,
300197.SZ,ÌúººÉúÌ¬,2011-04-25,5.2937,5.2635,5.5251,5.219,5.4626,658015,49354537.6,0.1689,3.1908,75.0052,5.3066,942400000,N/A,4678605600,12400000,0,61560600,72.4325,20.4325,11.2431,173.8569,
300197.SZ,ÌúººÉúÌ¬,2011-04-26,5.4626,5.4475,5.5489,5.357,5.39,392627,29732151.1,-0.0726,-1.3289,75.7262,3.1663,929876000,N/A,4616429394,12400000,0,61560600,71.4699,20.161,11.0937,171.5464,
300197.SZ,ÌúººÉúÌ¬,2011-04-27,5.39,5.3836,5.3836,5.1758,5.247,387593,28388204.5,-0.143,-2.6537,73.2423,3.1258,905200000,N/A,4493923800,12400000,0,61560600,69.5733,19.626,10.7993,166.9941,
300197.SZ,ÌúººÉúÌ¬,2011-04-28,5.247,5.183,5.3332,5.1823,5.211,363119,26451316.1,-0.0359,-0.6849,72.8448,2.9284,899000000,N/A,4463143500,12400000,0,61560600,69.0968,19.4915,10.7253,165.8503,
300197.SZ,ÌúººÉúÌ¬,2011-04-29,5.211,5.1967,5.3167,5.1909,5.2455,173564,12667357.7,0.0345,0.6621,72.9838,1.3997,904952000,N/A,4492692588,12400000,0,61560600,69.5543,19.6206,10.7963,166.9484,
300197.SZ,ÌúººÉúÌ¬,2011-05-03,5.2455,5.2434,5.4461,5.2326,5.4015,287673,21476418.9,0.156,2.9734,74.6557,2.3199,931860000,N/A,4626279090,12400000,0,61560600,71.6224,20.204,11.1173,171.9124,
300197.SZ,ÌúººÉúÌ¬,2011-05-04,5.4015,5.4267,5.4267,4.9954,5.0177,372550,26952431.6,-0.3838,-7.1058,72.3458,3.0044,865644000,N/A,4297545486,12400000,0,61560600,66.5331,18.7683,10.3274,159.6967,
300197.SZ,ÌúººÉúÌ¬,2011-05-05,5.0177,4.9595,5.0817,4.9156,5.0508,253091,17650514.5,0.0331,0.6589,69.7398,2.0411,871348000,N/A,4325863362,12400000,0,61560600,66.9715,18.892,10.3954,160.749,
300197.SZ,ÌúººÉúÌ¬,2011-05-06,5.0508,5.0515,5.0515,4.9199,4.9882,204107,14144905.4,-0.0625,-1.2381,69.3014,1.646,860560000,N/A,4272305640,12400000,0,61560600,66.1423,18.6581,10.2667,158.7588,
300197.SZ,ÌúººÉúÌ¬,2011-05-09,4.9882,4.9875,5.1385,4.9846,5.0306,207884,14687798.8,0.0424,0.8501,70.6538,1.6765,867876000,N/A,4308626394,12400000,0,61560600,66.7046,18.8167,10.354,160.1085,
300197.SZ,ÌúººÉúÌ¬,2011-05-10,5.0306,5.0385,5.0385,4.9379,4.9897,94482,6557829.7,-0.041,-0.8144,69.4082,0.762,860808000,N/A,4273536852,12400000,0,61560600,66.1614,18.6635,10.2697,158.8046,
300197.SZ,ÌúººÉúÌ¬,2011-05-11,4.9897,4.9415,4.9997,4.8624,4.9997,187146,12830394.7,0.0101,0.2017,68.5582,1.5092,862544000,N/A,4282155336,12400000,0,61560600,66.2948,18.7011,10.2904,159.1248,
300197.SZ,ÌúººÉúÌ¬,2011-05-12,4.9997,4.8718,5.0637,4.8718,4.9595,310530,21538261.1,-0.0403,-0.8051,69.3597,2.5043,855600000,N/A,4247681400,12400000,0,61560600,65.7611,18.5506,10.2075,157.8438,
300197.SZ,ÌúººÉúÌ¬,2011-05-13,4.9595,4.9588,5.0314,4.9314,5.0314,159012,11076743,0.0719,1.4493,69.6598,1.2824,868000000,N/A,4309242000,12400000,0,61560600,66.7142,18.8194,10.3555,160.1313,
300197.SZ,ÌúººÉúÌ¬,2011-05-16,5.0314,5.0062,5.0544,4.8876,5.0314,182655,12665947.5,0,0,69.3436,1.473,868000000,N/A,4309242000,12400000,0,61560600,66.7142,18.8194,10.3555,160.1313,
300197.SZ,ÌúººÉúÌ¬,2011-05-17,5.0314,5.0335,5.1464,5.0062,5.0393,170703,12084022.1,0.0079,0.1571,70.7897,1.3766,869364000,N/A,4316013666,12400000,0,61560600,66.819,18.849,10.3717,160.383,
300197.SZ,ÌúººÉúÌ¬,2011-05-18,5.0393,4.9739,5.0242,4.9595,4.9832,151412,10497304.8,-0.0561,-1.1125,69.3294,1.2211,859692000,N/A,4267996398,12400000,0,61560600,66.0756,18.6393,10.2563,158.5987,
300197.SZ,ÌúººÉúÌ¬,2011-05-19,4.9832,4.994,5.1176,4.9279,4.9832,143161,10014595.4,0,0,69.9534,1.1545,859692000,N/A,4267996398,12400000,0,61560600,66.0756,18.6393,10.2563,158.5987,
300197.SZ,ÌúººÉúÌ¬,2011-05-20,4.9832,4.9609,4.9775,4.7582,4.8014,806665,54352592,-0.1818,-3.6492,67.3794,6.5054,828320000,N/A,4112248080,12400000,0,61560600,63.6644,17.9591,9.8821,152.8111,
300197.SZ,ÌúººÉúÌ¬,2011-05-23,4.8014,4.8014,4.8014,4.8014,4.8014,N/A,N/A,0,0,N/A,N/A,828320000,N/A,4112248080,12400000,0,61560600,63.6644,17.9591,9.8821,152.8111,
300197.SZ,ÌúººÉúÌ¬,2011-05-24,4.8014,4.6023,4.8244,4.4664,4.7352,507463,32536807.6,-0.0661,-1.3772,64.1166,4.0924,816912000,N/A,4055612328,12400000,0,61560600,62.7876,17.7117,9.746,150.7065,
300197.SZ,ÌúººÉúÌ¬,2011-05-25,4.7352,4.6864,4.8071,4.6403,4.7942,156659,10330610.3,0.0589,1.2447,65.9433,1.2634,827080000,N/A,4106092020,12400000,0,61560600,63.5691,17.9322,9.8673,152.5823,
300197.SZ,ÌúººÉúÌ¬,2011-05-26,4.7942,4.7453,4.7934,4.6741,4.6741,75152,4956912.1,-0.12,-2.5037,65.9585,0.6061,806372000,N/A,4003285818,12400000,0,61560600,61.9775,17.4832,9.6202,148.762,
300197.SZ,ÌúººÉúÌ¬,2011-05-27,4.6741,4.6864,4.6864,4.5282,4.5706,114366,7340216,-0.1035,-2.2144,64.1818,0.9223,788516000,N/A,3914638554,12400000,0,61560600,60.6051,17.0961,9.4072,145.4679,
300197.SZ,ÌúººÉúÌ¬,2011-05-30,4.5706,4.5282,4.6253,4.5138,4.5771,95074,6052368.6,0.0065,0.1415,63.6596,0.7667,789632000,N/A,3920179008,12400000,0,61560600,60.6908,17.1203,9.4205,145.6738,
300197.SZ,ÌúººÉúÌ¬,2011-05-31,4.5771,4.5857,4.636,4.5397,4.6145,48319,3079430.9,0.0374,0.8166,63.7313,0.3897,796080000,N/A,3952190520,12400000,0,61560600,61.1864,17.2601,9.4974,146.8633,
300197.SZ,ÌúººÉúÌ¬,2011-06-01,4.6145,4.6001,4.6705,4.5426,4.6209,195534,12553495.7,0.0065,0.1402,64.2011,1.5769,797196000,N/A,3957730974,12400000,0,61560600,61.2722,17.2843,9.5108,147.0692,
300197.SZ,ÌúººÉúÌ¬,2011-06-02,4.6209,4.5987,4.5987,4.4786,4.5074,145565,9170782.4,-0.1136,-2.4576,63.0013,1.1739,777604000,N/A,3860465226,12400000,0,61560600,59.7664,16.8595,9.277,143.4548,
300197.SZ,ÌúººÉúÌ¬,2011-06-03,4.5074,4.5354,4.6217,4.5282,4.5749,150935,9646893.3,0.0676,1.499,63.9142,1.2172,789260000,N/A,3918332190,12400000,0,61560600,60.6622,17.1122,9.4161,145.6051,
300197.SZ,ÌúººÉúÌ¬,2011-06-07,4.5749,4.5426,4.5929,4.5426,4.5778,193721,12338002.3,0.0029,0.0628,63.6895,1.5623,789756000,N/A,3920794614,12400000,0,61560600,60.7004,17.123,9.422,145.6967,
300197.SZ,ÌúººÉúÌ¬,2011-06-08,4.5778,4.5455,4.5872,4.5455,4.5785,91900,5841338.6,0.0007,0.0157,63.5619,0.7411,789880000,N/A,3921410220,12400000,0,61560600,60.7099,17.1257,9.4235,145.7195,
300197.SZ,ÌúººÉúÌ¬,2011-06-09,4.5785,4.5785,4.5857,4.4815,4.4851,186150,11755612.3,-0.0934,-2.0408,63.1513,1.5012,773760000,N/A,3841381440,12400000,0,61560600,59.4709,16.7762,9.2312,142.7457,
300197.SZ,ÌúººÉúÌ¬,2011-06-10,4.4851,4.4851,4.5103,4.2982,4.4283,671645,40591623.7,-0.0568,-1.266,60.4361,5.4165,763964000,N/A,3792748566,12400000,0,61560600,58.718,16.5638,9.1143,140.9385,
300197.SZ,ÌúººÉúÌ¬,2011-06-13,4.4283,4.35,4.3521,4.2263,4.3126,318718,18936541,-0.1157,-2.6132,59.4147,2.5703,744000000,N/A,3693636000,12400000,0,61560600,57.1836,16.1309,8.8761,137.2554,
300197.SZ,ÌúººÉúÌ¬,2011-06-14,4.3126,4.3126,4.5261,4.2824,4.3342,260020,15870696.4,0.0216,0.5,61.0364,2.0969,747720000,N/A,3712104180,12400000,0,61560600,57.4695,16.2116,8.9205,137.9417,
