代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002613.SZ,北玻股份,2011-08-30,N/A,6.8655,7.0434,6.5205,6.5418,42793724,806098660.8,N/A,N/A,18.8368,79.839,985704000,N/A,4910130000,53600000,0,267000000,55.3412,9.3649,6.2988,-48.801,
002613.SZ,北玻股份,2011-08-31,6.5418,6.7161,7.0683,6.6414,6.8691,31374083,601990967.3,0.3273,5.0027,19.1875,58.5337,1035016000,N/A,5155770000,53600000,0,267000000,58.1098,9.8334,6.6139,-51.2424,
002613.SZ,北玻股份,2011-09-01,6.8691,6.7268,6.7588,6.3462,6.4102,20722070,383529621.9,-0.4589,-6.6805,18.5083,38.6606,965872000,N/A,4811340000,53600000,0,267000000,54.2278,9.1765,6.1721,-47.8191,
002613.SZ,北玻股份,2011-09-02,6.4102,6.2643,6.5774,6.1896,6.4386,13060089,234639452.4,0.0285,0.444,17.9661,24.3658,970160000,N/A,4832700000,53600000,0,267000000,54.4685,9.2172,6.1995,-48.0314,
002613.SZ,北玻股份,2011-09-05,6.4386,6.3639,6.428,6.058,6.058,9725254,170597024.5,-0.3806,-5.9116,17.5417,18.1441,912808000,N/A,4547010000,53600000,0,267000000,51.2486,8.6724,5.833,-45.192,
002613.SZ,北玻股份,2011-09-06,6.058,5.9157,6.0011,5.5778,5.6347,11068070,180023216,-0.4233,-6.9877,16.2651,20.6494,849024000,N/A,4229280000,53600000,0,267000000,47.6675,8.0664,5.4254,-42.0341,
002613.SZ,北玻股份,2011-09-07,5.6347,5.7485,5.9975,5.6916,5.9335,11522404,189360617.5,0.2988,5.303,16.4341,21.497,894048000,N/A,4453560000,53600000,0,267000000,50.1953,8.4941,5.7131,-44.2632,
002613.SZ,北玻股份,2011-09-08,5.9335,5.8553,5.9051,5.6632,5.7272,11378212,184537909.4,-0.2063,-3.4772,16.2185,21.228,862960000,N/A,4298700000,53600000,0,267000000,48.4499,8.1988,5.5144,-42.7241,
002613.SZ,北玻股份,2011-09-09,5.7272,5.7165,5.8979,5.6027,5.809,9804026,159164389.3,0.0818,1.4286,16.2346,18.2911,875288000,N/A,4360110000,53600000,0,267000000,49.142,8.3159,5.5932,-43.3344,
002613.SZ,北玻股份,2011-09-13,5.809,5.6525,5.7201,5.4817,5.5244,6196458,96723796.5,-0.2846,-4.899,15.6095,11.5606,832408000,N/A,4146510000,53600000,0,267000000,46.7346,7.9085,5.3192,-41.2115,
002613.SZ,北玻股份,2011-09-14,5.5244,5.5671,5.7734,5.4889,5.7485,7109863,112485614.3,0.2241,4.0567,15.8211,13.2647,866176000,N/A,4314720000,53600000,0,267000000,48.6305,8.2293,5.535,-42.8833,
002613.SZ,北玻股份,2011-09-15,5.7485,5.745,5.9975,5.7165,5.8197,13057875,215119807.8,0.0711,1.2376,16.4743,24.3617,876896000,N/A,4368120000,53600000,0,267000000,49.2323,8.3312,5.6035,-43.414,
002613.SZ,北玻股份,2011-09-16,5.8197,5.8339,5.9549,5.6418,5.6632,8999362,147127597,-0.1565,-2.6895,16.3487,16.7899,853312000,N/A,4250640000,53600000,0,267000000,47.9082,8.1071,5.4528,-42.2464,
002613.SZ,北玻股份,2011-09-19,5.6632,5.56,5.56,5.3003,5.3074,6499598,98893505.7,-0.3557,-6.2814,15.2153,12.1261,799712000,N/A,3983640000,53600000,0,267000000,44.8989,7.5979,5.1103,-39.5928,
002613.SZ,北玻股份,2011-09-20,5.3074,5.2932,5.407,5.2114,5.3643,4110115,61509029.3,0.0569,1.0724,14.9653,7.6681,808288000,N/A,4026360000,53600000,0,267000000,45.3804,7.6793,5.1651,-40.0173,
002613.SZ,北玻股份,2011-09-21,5.3643,5.3501,5.7201,5.2932,5.6169,7728069,120098856.9,0.2526,4.7082,15.5406,14.418,846344000,N/A,4215930000,53600000,0,267000000,47.517,8.0409,5.4083,-41.9015,
002613.SZ,北玻股份,2011-09-22,5.6169,5.5209,5.5849,5.3181,5.3466,6456432,99090953.3,-0.2704,-4.8132,15.3476,12.0456,805608000,N/A,4013010000,53600000,0,267000000,45.2299,7.6539,5.1479,-39.8847,
002613.SZ,北玻股份,2011-09-23,5.3466,5.1758,5.4782,5.1651,5.4391,5657096,84961893.8,0.0925,1.7299,15.0186,10.5543,819544000,N/A,4082430000,53600000,0,267000000,46.0124,7.7863,5.237,-40.5746,
002613.SZ,北玻股份,2011-09-26,5.4391,5.407,5.6845,5.3003,5.5493,8623459,133963971.4,0.1103,2.0275,15.5348,16.0885,836160000,N/A,4165200000,53600000,0,267000000,46.9453,7.9441,5.3432,-41.3973,
002613.SZ,北玻股份,2011-09-27,5.5493,5.5671,5.6454,5.4284,5.5493,5903027,92108105.1,0,0,15.6035,11.0131,836160000,N/A,4165200000,53600000,0,267000000,46.9453,7.9441,5.3432,-41.3973,
002613.SZ,北玻股份,2011-09-28,5.5493,5.5493,5.5991,5.3288,5.3572,4354794,66969729.9,-0.1921,-3.4615,15.3784,8.1246,807216000,N/A,4021020000,53600000,0,267000000,45.3202,7.6692,5.1582,-39.9643,
002613.SZ,北玻股份,2011-09-29,5.3572,5.2541,5.3039,4.845,4.9517,6565379,93674825.1,-0.4055,-7.5697,14.268,12.2488,746112000,N/A,3716640000,53600000,0,267000000,41.8896,7.0886,4.7678,-36.9391,
002613.SZ,北玻股份,2011-09-30,4.9517,4.9553,5.0015,4.813,4.8592,3216284,44120698,-0.0925,-1.8678,13.7179,6.0005,732176000,N/A,3647220000,53600000,0,267000000,41.1072,6.9562,4.6787,-36.2491,
002613.SZ,北玻股份,2011-10-10,4.8592,4.8663,4.9553,4.8379,4.8912,2422802,33350753.2,0.032,0.6589,13.7654,4.5202,737000000,N/A,3671250000,53600000,0,267000000,41.378,7.002,4.7095,-36.488,
002613.SZ,北玻股份,2011-10-11,4.8912,5.0513,5.1011,4.8023,4.8557,3574194,49795332.7,-0.0356,-0.7273,13.9319,6.6683,731640000,N/A,3644550000,53600000,0,267000000,41.0771,6.9511,4.6753,-36.2226,
002613.SZ,北玻股份,2011-10-12,4.8557,4.7987,5.1225,4.7169,5.0727,5518071,77482677.2,0.217,4.4689,14.0416,10.2949,764336000,N/A,3807420000,53600000,0,267000000,42.9128,7.2618,4.8842,-37.8413,
002613.SZ,北玻股份,2011-10-13,5.0727,5.1225,5.2114,5.0442,5.158,5430677,78442074.1,0.0854,1.683,14.4443,10.1319,777200000,N/A,3871500000,53600000,0,267000000,43.635,7.384,4.9664,-38.4782,
002613.SZ,北玻股份,2011-10-14,5.158,5.1153,5.1651,5.0229,5.062,3433064,48943096.5,-0.096,-1.8621,14.2564,6.405,762728000,N/A,3799410000,53600000,0,267000000,42.8225,7.2465,4.8739,-37.7617,
002613.SZ,北玻股份,2011-10-17,5.062,5.062,5.2825,5.0406,5.2398,6661311,97287816.4,0.1779,3.5137,14.6049,12.4278,789528000,N/A,3932910000,53600000,0,267000000,44.3271,7.5011,5.0452,-39.0886,
