¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300355.SZ,√…≤›øπ∫µ,2012-09-27,N/A,3.7703,4.0899,3.5457,3.6965,28899463,658121860.5,N/A,N/A,22.7728,84.1079,774818000,N/A,3088831350,34360000,0,136977000,37.8968,9.8069,6.1802,37.6795,
300355.SZ,√…≤›øπ∫µ,2012-09-28,3.6965,3.6867,4.067,3.6064,4.067,16812316,398625778.3,0.3705,10.0222,23.7103,48.9299,852471600,N/A,3398399370,34360000,0,136977000,41.6949,10.7897,6.7996,41.4558,
300355.SZ,√…≤›øπ∫µ,2012-10-08,4.067,4.3112,4.4735,4.1801,4.2129,22122225,582800527,0.1459,3.5873,26.3446,64.3837,883052000,N/A,3520308900,34360000,0,136977000,43.1906,11.1768,7.0435,42.943,
300355.SZ,√…≤›øπ∫µ,2012-10-09,4.2129,4.3194,4.6178,4.2653,4.4457,16384771,442321786.7,0.2328,5.5253,26.9959,47.6856,931843200,N/A,3714816240,34360000,0,136977000,45.577,11.7943,7.4326,45.3157,
300355.SZ,√…≤›øπ∫µ,2012-10-10,4.4457,4.3457,4.4571,4.2785,4.3899,10590461,282280931.6,-0.0557,-1.2537,26.6543,30.8221,920160800,N/A,3668244060,34360000,0,136977000,45.0056,11.6465,7.3395,44.7476,
300355.SZ,√…≤›øπ∫µ,2012-10-11,4.3899,4.3555,4.585,4.1801,4.2063,12561236,335565645.2,-0.1836,-4.1822,26.7144,36.5577,881677600,N/A,3514829820,34360000,0,136977000,43.1234,11.1594,7.0325,42.8761,
300355.SZ,√…≤›øπ∫µ,2012-10-12,4.2063,4.1817,4.4244,4.1162,4.3981,9641525,252720273,0.1918,4.5596,26.2116,28.0603,921878800,N/A,3675092910,34360000,0,136977000,45.0897,11.6682,7.3532,44.8311,
300355.SZ,√…≤›øπ∫µ,2012-10-15,4.3981,4.3522,4.3867,3.9916,4.0981,10779888,273758907.6,-0.3,-6.8207,25.3953,31.3734,859000000,N/A,3424425000,34360000,0,136977000,42.0142,10.8723,6.8516,41.7733,
300355.SZ,√…≤›øπ∫µ,2012-10-16,4.0981,4.0326,4.1276,3.9441,4.1211,7637528,188623291.7,0.0229,0.56,24.6969,22.228,863810400,N/A,3443601780,34360000,0,136977000,42.2495,10.9332,6.89,42.0073,
300355.SZ,√…≤›øπ∫µ,2012-10-17,4.1211,4.1555,4.5243,4.1145,4.4145,10933152,288261234.8,0.2934,7.1201,26.3658,31.8194,925314800,N/A,3688790610,34360000,0,136977000,45.2577,11.7117,7.3806,44.9982,
300355.SZ,√…≤›øπ∫µ,2012-10-18,4.4145,4.4227,4.6145,4.3555,4.5702,8987014,244897134.7,0.1557,3.5277,27.2501,26.1555,957956800,N/A,3818918760,34360000,0,136977000,46.8543,12.1248,7.6409,46.5856,
300355.SZ,√…≤›øπ∫µ,2012-10-19,4.5702,4.5211,4.585,4.3801,4.4784,6157188,168170317.4,-0.0918,-2.0086,27.3128,17.9196,938715200,N/A,3742211640,34360000,0,136977000,45.9132,11.8813,7.4875,45.6499,
300355.SZ,√…≤›øπ∫µ,2012-10-22,4.4784,4.5243,4.7047,4.4588,4.4784,6501199,180618305.6,0,0,27.7823,18.9208,938715200,N/A,3742211640,34360000,0,136977000,45.9132,11.8813,7.4875,45.6499,
300355.SZ,√…≤›øπ∫µ,2012-10-23,4.4784,4.4686,4.5768,4.3621,4.4522,6135686,166603753.5,-0.0262,-0.5857,27.1532,17.8571,933217600,N/A,3720295320,34360000,0,136977000,45.6443,11.8117,7.4436,45.3825,
300355.SZ,√…≤›øπ∫µ,2012-10-24,4.4522,4.4096,4.5309,4.2752,4.3178,5425890,145859908.5,-0.1344,-3.0191,26.8822,15.7913,905042400,N/A,3607974180,34360000,0,136977000,44.2662,11.4551,7.2189,44.0124,
300355.SZ,√…≤›øπ∫µ,2012-10-25,4.3178,4.2653,4.385,4.2014,4.2588,4390853,114983094.3,-0.059,-1.3667,26.187,12.779,892672800,N/A,3558662460,34360000,0,136977000,43.6612,11.2985,7.1202,43.4108,
300355.SZ,√…≤›øπ∫µ,2012-10-26,4.2588,4.3096,4.5899,4.2703,4.4866,8174600,221489624.3,0.2279,5.3503,27.0949,23.791,940433200,N/A,3749060490,34360000,0,136977000,45.9972,11.903,7.5012,45.7334,
300355.SZ,√…≤›øπ∫µ,2012-10-29,4.4866,4.444,4.5145,4.3309,4.4244,5453622,146945088.7,-0.0623,-1.3884,26.9445,15.872,927376400,N/A,3697009230,34360000,0,136977000,45.3586,11.7378,7.397,45.0985,
300355.SZ,√…≤›øπ∫µ,2012-10-30,4.4244,4.4162,4.4555,4.1572,4.1867,6745043,175354967.1,-0.2377,-5.3724,25.9976,19.6305,877554400,N/A,3498392580,34360000,0,136977000,42.9217,11.1072,6.9996,42.6756,
300355.SZ,√…≤›øπ∫µ,2012-10-31,4.1867,4.167,4.2768,4.1342,4.2424,3319111,85279583.7,0.0557,1.3312,25.6935,9.6598,889236800,N/A,3544964760,34360000,0,136977000,43.4931,11.2551,7.0928,43.2437,
300355.SZ,√…≤›øπ∫µ,2012-11-01,4.2424,4.2653,4.3276,4.1883,4.2752,3648230,94941116.3,0.0328,0.7728,26.0239,10.6177,896108800,N/A,3572360160,34360000,0,136977000,43.8293,11.342,7.1476,43.5779,
300355.SZ,√…≤›øπ∫µ,2012-11-02,4.2752,4.2555,4.4227,4.2309,4.308,4135890,109498070.1,0.0328,0.7669,26.4751,12.0369,902980800,N/A,3599755560,34360000,0,136977000,44.1654,11.429,7.2024,43.9121,
300355.SZ,√…≤›øπ∫µ,2012-11-05,4.308,4.308,4.3424,4.1424,4.167,3903387,100081744.7,-0.141,-3.2725,25.6397,11.3603,873431200,N/A,3481955340,34360000,0,136977000,42.7201,11.055,6.9667,42.4751,
300355.SZ,√…≤›øπ∫µ,2012-11-06,4.167,4.1309,4.2211,4.067,4.1932,3535713,89432528.7,0.0262,0.6294,25.2941,10.2902,878928800,N/A,3503871660,34360000,0,136977000,42.989,11.1246,7.0106,42.7425,
300355.SZ,√…≤›øπ∫µ,2012-11-07,4.1932,4.1801,4.1883,4.0998,4.1047,1988237,50106094.8,-0.0885,-2.111,25.2013,5.7865,860374400,N/A,3429904080,34360000,0,136977000,42.0815,10.8897,6.8626,41.8402,
300355.SZ,√…≤›øπ∫µ,2012-11-08,4.1047,4.067,4.1981,4.0145,4.0981,3094295,77952976.4,-0.0066,-0.1597,25.1925,9.0055,859000000,N/A,3424425000,34360000,0,136977000,42.0142,10.8723,6.8516,41.7733,
300355.SZ,√…≤›øπ∫µ,2012-11-09,4.0981,4.1965,4.508,4.1965,4.508,6116368,164734427.8,0.4098,10,26.9334,17.8008,944900000,N/A,3766867500,34360000,0,136977000,46.2157,11.9596,7.5368,45.9507,
300355.SZ,√…≤›øπ∫µ,2012-11-12,4.508,4.9588,4.9588,4.9588,4.9588,1014698,30694614.5,0.4508,10,30.25,2.9531,1039390000,N/A,4143554250,34360000,0,136977000,50.8372,13.1555,8.2905,50.5457,
300355.SZ,√…≤›øπ∫µ,2012-11-13,4.9588,5.4554,5.4554,5.3358,5.3932,19059547,632474373.7,0.4344,8.7603,33.1841,55.4702,1130444000,N/A,4506543300,34360000,0,136977000,55.2907,14.308,9.0167,54.9737,
300355.SZ,√…≤›øπ∫µ,2012-11-14,5.3932,5.4931,5.6472,5.2259,5.4259,16413544,546461939.6,0.0328,0.6079,33.2934,47.7693,1137316000,N/A,4533938700,34360000,0,136977000,55.6268,14.395,9.0716,55.3079,
300355.SZ,√…≤›øπ∫µ,2012-11-15,5.4259,5.303,5.5046,5.0817,5.1801,12383600,398352113.6,-0.2459,-4.5317,32.1677,36.0407,1085776000,N/A,4328473200,34360000,0,136977000,53.106,13.7426,8.6605,52.8015,
300355.SZ,√…≤›øπ∫µ,2012-11-16,5.1801,5.2473,5.3096,4.9358,4.9981,8449167,265061142.5,-0.182,-3.5127,31.3713,24.5901,1047636400,N/A,4176428730,34360000,0,136977000,51.2406,13.2599,8.3562,50.9467,
300355.SZ,√…≤›øπ∫µ,2012-11-19,4.9981,4.9588,5.3735,4.9588,5.2128,10295616,324350158.9,0.2147,4.2965,31.5037,29.964,1092648000,N/A,4355868600,34360000,0,136977000,53.4421,13.8296,8.7153,53.1357,
300355.SZ,√…≤›øπ∫µ,2012-11-20,5.2128,5.1276,5.1932,4.9014,5.0112,9552663,292695524.6,-0.2016,-3.8679,30.6402,27.8017,1050385200,N/A,4187386890,34360000,0,136977000,51.375,13.2947,8.3782,51.0804,
300355.SZ,√…≤›øπ∫µ,2012-11-21,5.0112,5.1309,5.3374,5.0325,5.0948,9183496,289297382.8,0.0836,1.6683,31.5019,26.7273,1067908800,N/A,4257245160,34360000,0,136977000,52.2321,13.5165,8.5179,51.9326,
300355.SZ,√…≤›øπ∫µ,2012-11-22,5.0948,5.0358,5.0571,4.8571,4.903,7190617,216182547.2,-0.1918,-3.7645,30.0645,20.9273,1027707600,N/A,4096982070,34360000,0,136977000,50.2658,13.0077,8.1973,49.9776,
300355.SZ,√…≤›øπ∫µ,2012-11-23,4.903,4.921,4.9997,4.8735,4.9719,5914201,178052313.9,0.0688,1.4042,30.1059,17.2125,1042138800,N/A,4154512410,34360000,0,136977000,50.9717,13.1903,8.3124,50.6794,
300355.SZ,√…≤›øπ∫µ,2012-11-26,4.9719,4.9358,5.1292,4.8407,4.9751,6565574,199689812.5,0.0033,0.0659,30.4147,19.1082,1042826000,N/A,4157251950,34360000,0,136977000,51.0053,13.199,8.3179,50.7128,
300355.SZ,√…≤›øπ∫µ,2012-11-27,4.9751,4.7866,4.8145,4.4784,4.4784,7235524,204676693.2,-0.4967,-9.9835,28.2877,21.058,938715200,N/A,3742211640,34360000,0,136977000,45.9132,11.8813,7.4875,45.6499,
300355.SZ,√…≤›øπ∫µ,2012-11-28,4.4784,4.385,4.4588,4.326,4.326,4364879,116618964.3,-0.1525,-3.4041,26.7176,12.7034,906760400,N/A,3614823030,34360000,0,136977000,44.3502,11.4769,7.2326,44.0959,
300355.SZ,√…≤›øπ∫µ,2012-11-29,4.326,4.3916,4.4768,4.1965,4.1981,6724494,179185098.6,-0.1279,-2.9557,26.6466,19.5707,879959600,N/A,3507980970,34360000,0,136977000,43.0394,11.1376,7.0188,42.7926,
300355.SZ,√…≤›øπ∫µ,2012-11-30,4.1981,4.1145,4.2981,4.1063,4.2211,5119018,132101522.3,0.0229,0.5467,25.806,14.8982,884770000,N/A,3527157750,34360000,0,136977000,43.2747,11.1985,7.0572,43.0265,
300355.SZ,√…≤›øπ∫µ,2012-12-03,4.2211,4.1981,4.3916,4.1227,4.1735,6852689,179478827.9,-0.0475,-1.1262,26.191,19.9438,874805600,N/A,3487434420,34360000,0,136977000,42.7873,11.0724,6.9777,42.542,
300355.SZ,√…≤›øπ∫µ,2012-12-04,4.1735,4.1014,4.1473,3.8391,4.0883,7771775,189816754.1,-0.0852,-2.0424,24.4239,22.6187,856938400,N/A,3416206380,34360000,0,136977000,41.9134,10.8463,6.8352,41.6731,
