¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002043.SZ,Õ√±¶±¶,2005-05-10,N/A,0.8559,0.9398,0.8559,0.9138,17181137,102490579.3,N/A,N/A,5.9653,51.1343,201264000,N/A,730780000,33600000,0,122000000,26.665,4.7354,1.2833,25.9912,
002043.SZ,Õ√±¶±¶,2005-05-11,0.9138,0.9154,0.9596,0.9032,0.9169,9253498,56374919.3,0.0031,0.3339,6.0923,27.5402,201936000,N/A,733220000,33600000,0,122000000,26.754,4.7512,1.2875,26.078,
002043.SZ,Õ√±¶±¶,2005-05-12,0.9169,0.926,0.984,0.9199,0.9566,9132999,57028753.7,0.0397,4.3261,6.2443,27.1815,210672000,N/A,764940000,33600000,0,122000000,27.9114,4.9568,1.3432,27.2062,
002043.SZ,Õ√±¶±¶,2005-05-13,0.9566,0.9505,0.9718,0.9276,0.9657,5481316,34205495.7,0.0092,0.9569,6.2404,16.3134,212688000,N/A,772260000,33600000,0,122000000,28.1785,5.0042,1.3561,27.4665,
002043.SZ,Õ√±¶±¶,2005-05-16,0.9657,0.9505,0.952,0.8864,0.9047,5817085,34842072.6,-0.061,-6.3191,5.9896,17.3128,199248000,N/A,723460000,33600000,0,122000000,26.3979,4.688,1.2704,25.7309,
002043.SZ,Õ√±¶±¶,2005-05-17,0.9047,0.8925,0.9947,0.8925,0.9672,8387630,52464540.4,0.0625,6.914,6.255,24.9632,213024000,N/A,773480000,33600000,0,122000000,28.2231,5.0121,1.3582,27.5099,
002043.SZ,Õ√±¶±¶,2005-05-18,0.9672,0.9535,0.9825,0.952,0.981,4516757,28569829.5,0.0137,1.4196,6.3253,13.4427,216048000,N/A,784460000,33600000,0,122000000,28.6237,5.0832,1.3775,27.9004,
002043.SZ,Õ√±¶±¶,2005-05-19,0.981,0.9794,0.9977,0.9688,0.9764,3659048,23525224,-0.0046,-0.4666,6.4293,10.89,215040000,N/A,780800000,33600000,0,122000000,28.4901,5.0595,1.3711,27.7702,
002043.SZ,Õ√±¶±¶,2005-05-20,0.9764,0.9749,0.9749,0.9352,0.9428,3272438,20452448.7,-0.0336,-3.4375,6.2499,9.7394,207648000,N/A,753960000,33600000,0,122000000,27.5108,4.8856,1.324,26.8156,
002043.SZ,Õ√±¶±¶,2005-05-23,0.9428,0.9367,0.9718,0.9291,0.9459,3064711,19125800.2,0.0031,0.3236,6.2407,9.1212,208320000,N/A,756400000,33600000,0,122000000,27.5998,4.9014,1.3282,26.9024,
002043.SZ,Õ√±¶±¶,2005-05-24,0.9459,0.9459,1.0374,0.9428,1.0069,6891071,44855010.3,0.061,6.4516,6.5091,20.5091,221760000,N/A,805200000,33600000,0,122000000,29.3805,5.2176,1.4139,28.6381,
002043.SZ,Õ√±¶±¶,2005-05-25,1.0069,0.9977,1.0145,0.984,0.9901,3661405,23904286.8,-0.0168,-1.6667,6.5287,10.897,218064000,N/A,791780000,33600000,0,122000000,28.8908,5.1307,1.3904,28.1608,
002043.SZ,Õ√±¶±¶,2005-05-26,0.9901,0.9794,1.0298,0.9764,0.9993,3800518,24992392,0.0092,0.9245,6.576,11.3111,220080000,N/A,799100000,33600000,0,122000000,29.1579,5.1781,1.4032,28.4211,
002043.SZ,Õ√±¶±¶,2005-05-27,0.9993,0.9916,1.0222,0.9489,0.9672,4544063,29223317.8,-0.032,-3.2061,6.4311,13.524,213024000,N/A,773480000,33600000,0,122000000,28.2231,5.0121,1.3582,27.5099,
002043.SZ,Õ√±¶±¶,2005-05-30,0.9672,0.9642,0.9932,0.9535,0.9916,2435778,15584807.1,0.0244,2.5237,6.3983,7.2493,218400000,N/A,793000000,33600000,0,122000000,28.9353,5.1386,1.3925,28.2041,
002043.SZ,Õ√±¶±¶,2005-05-31,0.9916,0.9871,0.9993,0.9611,0.9733,1946376,12448135.1,-0.0183,-1.8462,6.3955,5.7928,214368000,N/A,778360000,33600000,0,122000000,28.4011,5.0437,1.3668,27.6835,
