¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002773.SZ,øµ∫Î“©“µ,2015-07-29,38.7605,39.2192,41.5528,34.8844,41.2071,6982674,402218019.3,2.4466,6.3122,57.6023,15.3129,2826288000,N/A,27618288000,45600000,0,445600000,100.9877,17.3513,16.4933,138.4435,
002773.SZ,øµ∫Î“©“µ,2015-07-30,41.2071,40.8813,45.3291,39.5583,42.9357,8226650,538806277.3,1.7286,4.1949,65.4952,18.0409,2944848000,N/A,28776848000,45600000,0,445600000,105.224,18.0792,17.1851,144.251,
002773.SZ,øµ∫Î“©“µ,2015-07-31,42.9357,42.9224,46.5724,41.8055,44.4582,5211350,345443557.8,1.5225,3.546,66.2868,11.4284,3049272000,N/A,29797272000,45600000,0,445600000,108.9553,18.7203,17.7945,149.3661,
002773.SZ,øµ∫Î“©“µ,2015-08-03,44.4582,44.2122,44.5446,40.6885,41.2004,4514866,289762893.3,-3.2577,-7.3277,64.1797,9.901,2825832000,N/A,27613832000,45600000,0,445600000,100.9714,17.3485,16.4906,138.4211,
002773.SZ,øµ∫Î“©“µ,2015-08-04,41.2004,41.2736,43.2814,39.8907,42.4703,3618224,228010041.3,1.2699,3.0821,63.0171,7.9347,2912928000,N/A,28464928000,45600000,0,445600000,104.0835,17.8832,16.9989,142.6875,
002773.SZ,øµ∫Î“©“µ,2015-08-05,42.4703,41.3534,44.5446,40.6619,42.59,4028569,260499687.7,0.1197,0.2818,64.6631,8.8346,2921136000,N/A,28545136000,45600000,0,445600000,104.3768,17.9336,17.0468,143.0895,
002773.SZ,øµ∫Î“©“µ,2015-08-06,42.59,41.6791,42.6166,40.6752,40.9013,2893645,180486087.2,-1.6887,-3.965,62.3733,6.3457,2805312000,N/A,27413312000,45600000,0,445600000,100.2382,17.2225,16.3709,137.416,
002773.SZ,øµ∫Î“©“µ,2015-08-07,40.9013,40.6619,44.9435,40.6619,44.4781,4413088,289719826.7,3.5769,8.7451,65.6501,9.6778,3050640000,N/A,29810640000,45600000,0,445600000,109.0041,18.7287,17.8025,149.4332,
002773.SZ,øµ∫Î“©“µ,2015-08-10,44.4781,44.405,48.5337,44.405,47.3104,4586433,321081704.2,2.8322,6.3677,70.0068,10.058,3244896000,N/A,31708896000,45600000,0,445600000,115.9452,19.9212,18.9361,158.9486,
002773.SZ,øµ∫Î“©“µ,2015-08-11,47.3104,46.9647,50.1094,45.2826,47.8622,4171912,299493075.5,0.5518,1.1664,71.788,9.1489,3282744000,N/A,32078744000,45600000,0,445600000,117.2976,20.1536,19.157,160.8026,
002773.SZ,øµ∫Î“©“µ,2015-08-12,47.8622,47.337,51.1931,46.466,49.7304,3723914,276396471.5,1.8682,3.9033,74.222,8.1665,3410880000,N/A,33330880000,45600000,0,445600000,121.8761,20.9403,19.9048,167.0792,
002773.SZ,øµ∫Î“©“µ,2015-08-13,49.7304,50.1958,51.1931,47.2838,49.2318,3254026,240014130.5,-0.4986,-1.0027,73.7591,7.136,3376680000,N/A,32996680000,45600000,0,445600000,120.6541,20.7303,19.7052,165.404,
002773.SZ,øµ∫Î“©“µ,2015-08-14,49.2318,48.9991,49.9963,47.7891,49.1919,2711138,199108097.5,-0.0399,-0.081,73.4408,5.9455,3373944000,N/A,32969944000,45600000,0,445600000,120.5563,20.7135,19.6892,165.2699,
002773.SZ,øµ∫Î“©“µ,2015-08-17,49.1919,49.5243,51.4856,48.2412,49.3647,2719861,203278113.2,0.1729,0.3514,74.7384,5.9646,3385800000,N/A,33085800000,45600000,0,445600000,120.9799,20.7863,19.7584,165.8507,
002773.SZ,øµ∫Î“©“µ,2015-08-18,49.3647,48.6135,49.1187,45.01,45.2095,3400710,240356739,-4.1553,-8.4175,70.6784,7.4577,3100800000,N/A,30300800000,45600000,0,445600000,110.7964,19.0366,18.0952,151.8902,
002773.SZ,øµ∫Î“©“µ,2015-08-19,45.2095,44.3186,47.7359,43.8798,47.3968,3707556,254007719.5,2.1873,4.8382,68.5108,8.1306,3250824000,N/A,31766824000,45600000,0,445600000,116.157,19.9576,18.9707,159.239,
002773.SZ,øµ∫Î“©“µ,2015-08-20,47.3968,47.184,48.906,45.2095,45.8743,2032172,144174822.7,-1.5225,-3.2122,70.9462,4.4565,3146400000,N/A,30746400000,45600000,0,445600000,112.4258,19.3165,18.3613,154.1239,
002773.SZ,øµ∫Î“©“µ,2015-08-21,45.8743,44.9834,46.3729,43.8798,44.2787,1883135,126552780.8,-1.5956,-3.4783,67.2032,4.1297,3036960000,N/A,29676960000,45600000,0,445600000,108.5153,18.6447,17.7227,148.7631,
002773.SZ,øµ∫Î“©“µ,2015-08-24,44.2787,40.3561,41.5528,39.8508,39.8508,2220480,133423958.2,-4.4279,-10,60.0879,4.8695,2733264000,N/A,26709264000,45600000,0,445600000,97.6638,16.7802,15.9504,133.8867,
002773.SZ,øµ∫Î“©“µ,2015-08-25,39.8508,36.5665,39.8508,35.8684,35.8684,5448837,300755461,-3.9824,-9.9933,55.1963,11.9492,2460120000,N/A,24040120000,45600000,0,445600000,87.9039,15.1033,14.3564,120.507,
002773.SZ,øµ∫Î“©“µ,2015-08-26,35.8684,36.2341,39.4586,33.9071,38.0823,3536521,200301041,2.2139,6.1724,56.6379,7.7555,2611968000,N/A,25523968000,45600000,0,445600000,93.3297,16.0355,15.2426,127.9452,
002773.SZ,øµ∫Î“©“µ,2015-08-27,38.0823,39.1594,41.0143,37.2513,38.9998,3093679,182282501.6,0.9175,2.4092,58.9209,6.7844,2674896000,N/A,26138896000,45600000,0,445600000,95.5782,16.4219,15.6098,131.0276,
002773.SZ,øµ∫Î“©“µ,2015-08-28,38.9998,39.412,40.755,37.8962,40.0237,2538687,150084021.4,1.0239,2.6253,59.1188,5.5673,2745120000,N/A,26825120000,45600000,0,445600000,98.0874,16.853,16.0196,134.4675,
002773.SZ,øµ∫Î“©“µ,2015-08-31,40.0237,40.0037,40.0037,36.0213,36.0213,2151280,121883385.1,-4.0024,-10,56.6562,4.7177,2470608000,N/A,24142608000,45600000,0,445600000,88.2787,15.1677,14.4176,121.0208,
002773.SZ,øµ∫Î“©“µ,2015-09-01,36.0213,35.2368,38.0291,33.2422,34.7581,2444483,131267667.9,-1.2632,-3.5068,53.6996,5.3607,2383968000,N/A,23295968000,45600000,0,445600000,85.1829,14.6358,13.912,116.7768,
002773.SZ,øµ∫Î“©“µ,2015-09-02,34.7581,32.4444,36.8989,32.378,34.7448,2702879,143971747.3,-0.0133,-0.0383,53.2661,5.9274,2383056000,N/A,23287056000,45600000,0,445600000,85.1503,14.6302,13.9067,116.7321,
002773.SZ,øµ∫Î“©“µ,2015-09-07,34.7448,35.2567,37.2313,35.2235,36.0811,1502603,81647591.3,1.3363,3.8462,54.3374,3.2952,2474712000,N/A,24182712000,45600000,0,445600000,88.4253,15.1929,14.4416,121.2218,
002773.SZ,øµ∫Î“©“µ,2015-09-08,36.0811,36.0878,38.5278,35.4362,38.5278,2025129,113652854.4,2.4466,6.7809,56.1213,4.4411,2642520000,N/A,25822520000,45600000,0,445600000,94.4214,16.2231,15.4209,129.4417,
002773.SZ,øµ∫Î“©“µ,2015-09-09,38.5278,38.9466,40.2165,38.2419,39.3389,3720649,219531375.7,0.8111,2.1053,59.0035,8.1593,2698152000,N/A,26366152000,45600000,0,445600000,96.4092,16.5646,15.7455,132.1668,
002773.SZ,øµ∫Î“©“µ,2015-09-10,39.3389,38.6275,39.2259,37.9494,38.1621,2120672,122861292.6,-1.1768,-2.9914,57.9351,4.6506,2617440000,N/A,25577440000,45600000,0,445600000,93.5252,16.0691,15.2745,128.2132,
002773.SZ,øµ∫Î“©“µ,2015-09-11,38.1621,38.1621,40.8082,37.9228,39.9705,2138513,127317315.9,1.8084,4.7387,59.5354,4.6897,2741472000,N/A,26789472000,45600000,0,445600000,97.9571,16.8306,15.9983,134.2888,
002773.SZ,øµ∫Î“©“µ,2015-09-14,39.9705,40.0902,41.2071,35.9748,35.9748,2363464,137558283.1,-3.9957,-9.9967,58.202,5.183,2467416000,N/A,24111416000,45600000,0,445600000,88.1646,15.1481,14.399,120.8644,
002773.SZ,øµ∫Î“©“µ,2015-09-15,35.9748,34.7049,37.351,34.6451,36.1144,1640142,89565798,0.1396,0.3881,54.6086,3.5968,2476992000,N/A,24204992000,45600000,0,445600000,88.5068,15.2069,14.4549,121.3335,
002773.SZ,øµ∫Î“©“µ,2015-09-16,36.1144,36.4335,39.7245,35.9016,39.6514,1795031,101535818.7,3.537,9.7938,56.5649,3.9365,2719584000,N/A,26575584000,45600000,0,445600000,97.175,16.6962,15.8706,133.2166,
002773.SZ,øµ∫Î“©“µ,2015-09-17,39.6514,39.5583,41.3534,38.7339,38.7339,1745914,105125546.9,-0.9175,-2.3139,60.2123,3.8288,2656656000,N/A,25960656000,45600000,0,445600000,94.9265,16.3099,15.5034,130.1342,
002773.SZ,øµ∫Î“©“µ,2015-09-18,38.7339,38.9267,40.5555,38.3549,39.6248,982130,58233221.9,0.8909,2.3,59.2928,2.1538,2717760000,N/A,26557760000,45600000,0,445600000,97.1098,16.685,15.8599,133.1273,
002773.SZ,øµ∫Î“©“µ,2015-09-21,39.6248,39.2259,41.8055,38.9001,40.9877,1342655,82867457,1.3629,3.4396,61.7191,2.9444,2811240000,N/A,27471240000,45600000,0,445600000,100.45,17.2589,16.4055,137.7063,
002773.SZ,øµ∫Î“©“µ,2015-09-22,40.9877,40.888,41.8055,40.3295,40.7284,1241805,76402722.8,-0.2593,-0.6326,61.5255,2.7233,2793456000,N/A,27297456000,45600000,0,445600000,99.8146,17.1497,16.3017,136.8352,
002773.SZ,øµ∫Î“©“µ,2015-09-23,40.7284,39.9572,41.2071,39.3455,39.8242,2001802,120660246.7,-0.9042,-2.22,60.2758,4.3899,2731440000,N/A,26691440000,45600000,0,445600000,97.5986,16.769,15.9398,133.7974,
002773.SZ,øµ∫Î“©“µ,2015-09-24,39.8242,39.8375,40.6553,39.2923,39.8043,914260,55044674.5,-0.0199,-0.0501,60.2068,2.005,2730072000,N/A,26678072000,45600000,0,445600000,97.5497,16.7606,15.9318,133.7304,
002773.SZ,øµ∫Î“©“µ,2015-09-25,39.8043,39.4453,40.2231,37.0984,37.7632,1270361,73878196,-2.0411,-5.1278,58.1553,2.7859,2590080000,N/A,25310080000,45600000,0,445600000,92.5476,15.9012,15.1148,126.873,
002773.SZ,øµ∫Î“©“µ,2015-09-28,37.7632,37.8962,38.9599,37.7632,38.8668,817141,47326555.9,1.1036,2.9225,57.9172,1.792,2665776000,N/A,26049776000,45600000,0,445600000,95.2524,16.3659,15.5566,130.5809,
002773.SZ,øµ∫Î“©“µ,2015-09-29,38.8668,38.1953,38.8868,37.9494,38.561,702932,40738872.2,-0.3058,-0.7869,57.9556,1.5415,2644800000,N/A,25844800000,45600000,0,445600000,94.5028,16.2371,15.4342,129.5534,
002773.SZ,øµ∫Î“©“µ,2015-09-30,38.561,39.0264,39.0663,38.2951,38.7472,435273,25319351.7,0.1862,0.4828,58.1689,0.9545,2657568000,N/A,25969568000,45600000,0,445600000,94.9591,16.3155,15.5087,130.1788,
002773.SZ,øµ∫Î“©“µ,2015-10-08,38.7472,40.4758,41.5528,39.5583,40.6885,1194447,72856872.4,1.9413,5.0103,60.9963,2.6194,2790720000,N/A,27270720000,45600000,0,445600000,99.7168,17.1329,16.2857,136.7012,
002773.SZ,øµ∫Î“©“µ,2015-10-09,40.6885,40.5555,43.2016,40.2231,42.5501,1371617,85581072.1,1.8616,4.5752,62.3943,3.0079,2918400000,N/A,28518400000,45600000,0,445600000,104.279,17.9168,17.0308,142.9555,
002773.SZ,øµ∫Î“©“µ,2015-10-12,42.5501,42.7495,46.7386,42.3839,45.6017,1467178,99832632.9,3.0516,7.1719,68.044,3.2175,3127704000,N/A,30563704000,45600000,0,445600000,111.7578,19.2018,18.2522,153.2081,
002773.SZ,øµ∫Î“©“µ,2015-10-13,45.6017,45.6017,47.8688,45.2095,46.5391,1077225,75588986.1,0.9374,2.0557,70.1701,2.3623,3192000000,N/A,31192000000,45600000,0,445600000,114.0552,19.5965,18.6274,156.3576,
002773.SZ,øµ∫Î“©“µ,2015-10-14,46.5391,46.5391,46.9779,44.7441,45.3624,1018015,69968221.5,-1.1768,-2.5286,68.73,2.2325,3111288000,N/A,30403288000,45600000,0,445600000,111.1712,19.101,18.1564,152.4039,
002773.SZ,øµ∫Î“©“µ,2015-10-15,45.3624,46.1469,47.6029,45.2161,46.6721,1201775,84000209.9,1.3097,2.8873,69.8968,2.6355,3201120000,N/A,31281120000,45600000,0,445600000,114.381,19.6525,18.6807,156.8043,
002773.SZ,øµ∫Î“©“µ,2015-10-16,46.6721,46.8716,46.8982,45.4089,46.2267,1310662,90679220.1,-0.4454,-0.9544,69.1858,2.8743,3170568000,N/A,30982568000,45600000,0,445600000,113.2894,19.4649,18.5024,155.3077,
002773.SZ,øµ∫Î“©“µ,2015-10-19,46.2267,46.1402,46.4594,44.0194,44.8039,1380661,93993486.2,-1.4228,-3.0778,68.0786,3.0278,3072984000,N/A,30028984000,45600000,0,445600000,109.8025,18.8658,17.9329,150.5277,
002773.SZ,øµ∫Î“©“µ,2015-10-20,44.8039,44.8106,46.4594,44.6975,45.8078,1281044,87903924.5,1.0039,2.2407,68.619,2.8093,3141840000,N/A,30701840000,45600000,0,445600000,112.2629,19.2886,18.3347,153.9005,
002773.SZ,øµ∫Î“©“µ,2015-10-21,45.8078,45.7413,47.0577,43.2149,44.2787,1535767,104695043.6,-1.5291,-3.3382,68.1712,3.3679,3036960000,N/A,29676960000,45600000,0,445600000,108.5153,18.6447,17.7227,148.7631,
002773.SZ,øµ∫Î“©“µ,2015-10-22,44.2787,44.2853,46.8716,43.7468,46.6056,1836331,126550260.1,2.327,5.2553,68.9147,4.027,3196560000,N/A,31236560000,45600000,0,445600000,114.2181,19.6245,18.6541,156.5809,
002773.SZ,øµ∫Î“©“µ,2015-10-23,46.6056,47.8688,49.8634,45.2095,47.0577,2470237,176868833.9,0.4521,0.97,71.5999,5.4172,3227568000,N/A,31539568000,45600000,0,445600000,115.3261,19.8149,18.835,158.0998,
002773.SZ,øµ∫Î“©“µ,2015-10-26,47.0577,47.0577,47.1907,44.9369,45.8078,2264281,154981614.2,-1.2499,-2.6561,68.4463,4.9655,3141840000,N/A,30701840000,45600000,0,445600000,112.2629,19.2886,18.3347,153.9005,
002773.SZ,øµ∫Î“©“µ,2015-10-27,45.8078,46.5259,50.3886,46.1136,50.3886,3887991,284699393,4.5808,10,73.2253,8.5263,3456024000,N/A,33772024000,45600000,0,445600000,123.4891,21.2174,20.1682,169.2906,
002773.SZ,øµ∫Î“©“µ,2015-10-28,50.3886,51.2463,52.9017,48.3808,49.0124,4276979,328334930.8,-1.3762,-2.7312,76.768,9.3793,3361632000,N/A,32849632000,45600000,0,445600000,120.1164,20.6379,19.6174,164.6669,
002773.SZ,øµ∫Î“©“µ,2015-10-29,49.0124,48.7464,50.9936,48.7464,49.6839,1805437,135115113.1,0.6715,1.37,74.8379,3.9593,3407688000,N/A,33299688000,45600000,0,445600000,121.762,20.9207,19.8861,166.9229,
002773.SZ,øµ∫Î“©“µ,2015-10-30,49.6839,49.398,54.5173,48.5536,52.9283,2823151,221535186.5,3.2444,6.5302,78.4709,6.1911,3630216000,N/A,35474216000,45600000,0,445600000,129.7133,22.2868,21.1847,177.8232,
002773.SZ,øµ∫Î“©“µ,2015-11-02,52.9283,51.1931,58.1075,50.6612,54.3178,3748538,307570064.9,1.3895,2.6253,82.0507,8.2205,3725520000,N/A,36405520000,45600000,0,445600000,133.1187,22.8719,21.7409,182.4916,
002773.SZ,øµ∫Î“©“µ,2015-11-03,54.3178,53.9854,58.5064,53.9854,55.8536,2998887,252445876,1.5358,2.8274,84.1799,6.5765,3830856000,N/A,37434856000,45600000,0,445600000,136.8825,23.5186,22.3556,187.6514,
002773.SZ,øµ∫Î“©“µ,2015-11-04,55.8536,56.4121,58.2803,54.8497,57.5756,2780746,236079318.9,1.7219,3.083,84.8978,6.0981,3948960000,N/A,38588960000,45600000,0,445600000,141.1025,24.2437,23.0448,193.4366,
002773.SZ,øµ∫Î“©“µ,2015-11-05,57.5756,57.0769,57.9346,55.1024,55.3483,2770900,233576443.7,-2.2272,-3.8684,84.2962,6.0765,3796200000,N/A,37096200000,45600000,0,445600000,135.6442,23.3058,22.1534,185.9538,
002773.SZ,øµ∫Î“©“µ,2015-11-06,55.3483,55.3483,57.5091,54.7167,56.5118,1914529,162318921.6,1.1635,2.1021,84.7827,4.1985,3876000000,N/A,37876000000,45600000,0,445600000,138.4956,23.7957,22.619,189.8628,
002773.SZ,øµ∫Î“©“µ,2015-11-09,56.5118,55.847,62.163,55.714,62.163,3218543,288964435.1,5.6512,10,89.7811,7.0582,4263600000,N/A,41663600000,45600000,0,445600000,152.3451,26.1753,24.8809,208.849,
002773.SZ,øµ∫Î“©“µ,2015-11-10,62.163,61.1657,63.6922,59.7563,61.9636,2580726,239180103.4,-0.1995,-0.3209,92.6794,5.6595,4249920000,N/A,41529920000,45600000,0,445600000,151.8563,26.0913,24.8011,208.1789,
002773.SZ,øµ∫Î“©“µ,2015-11-11,61.9636,61.2056,65.4207,60.8666,63.6124,2561202,244799678.3,1.6488,2.6609,95.58,5.6167,4363008000,N/A,42635008000,45600000,0,445600000,155.8971,26.7856,25.4611,213.7185,
002773.SZ,øµ∫Î“©“µ,2015-11-12,63.6124,63.4794,66.4845,61.4982,62.4622,3489044,333015447.9,-1.1502,-1.8081,95.446,7.6514,4284120000,N/A,41864120000,45600000,0,445600000,153.0783,26.3013,25.0007,209.8542,
002773.SZ,øµ∫Î“©“µ,2015-11-13,62.4622,61.1657,61.1657,56.9107,57.2432,3574218,316841449.6,-5.219,-8.3555,88.6464,7.8382,3926160000,N/A,38366160000,45600000,0,445600000,140.2878,24.1037,22.9118,192.3198,
002773.SZ,øµ∫Î“©“µ,2015-11-16,57.2432,54.6636,59.0914,54.6636,57.7019,1810254,156293421.9,0.4587,0.8014,86.3378,3.9699,3957624000,N/A,38673624000,45600000,0,445600000,141.4121,24.2969,23.0954,193.861,
002773.SZ,øµ∫Î“©“µ,2015-11-17,57.7019,59.0914,59.1047,56.2991,57.908,2541891,219301392.9,0.2061,0.3572,86.2749,5.5743,3971760000,N/A,38811760000,45600000,0,445600000,141.9172,24.3836,23.1779,194.5535,
002773.SZ,øµ∫Î“©“µ,2015-11-18,57.908,57.3096,57.7684,55.8004,55.8004,1437365,121782668.1,-2.1076,-3.6395,84.7263,3.1521,3827208000,N/A,37399208000,45600000,0,445600000,136.7521,23.4962,22.3343,187.4727,
002773.SZ,øµ∫Î“©“µ,2015-11-19,55.8004,55.7805,58.4532,55.7805,58.1739,1545307,133461108.6,2.3735,4.2535,86.3654,3.3888,3990000000,N/A,38990000000,45600000,0,445600000,142.5689,24.4956,23.2843,195.447,
002773.SZ,øµ∫Î“©“µ,2015-11-20,58.1739,58.2537,58.5064,55.847,57.1767,1706830,146802376.6,-0.9973,-1.7143,86.0088,3.743,3921600000,N/A,38321600000,45600000,0,445600000,140.1249,24.0757,22.8851,192.0964,
002773.SZ,øµ∫Î“©“µ,2015-11-23,57.1767,56.6581,58.1606,56.2858,57.1235,1896098,162763002.8,-0.0532,-0.093,85.841,4.1581,3917952000,N/A,38285952000,45600000,0,445600000,139.9946,24.0533,22.8639,191.9177,
002773.SZ,øµ∫Î“©“µ,2015-11-24,57.1235,56.7246,60.8865,55.9002,59.9025,2485901,218051357,2.7791,4.865,87.7152,5.4515,4108560000,N/A,40148560000,45600000,0,445600000,146.8053,25.2235,23.9762,201.2545,
002773.SZ,øµ∫Î“©“µ,2015-11-25,59.9025,59.5369,59.5568,57.6421,59.0914,3046145,268245968.4,-0.8111,-1.3541,88.0608,6.6801,4052928000,N/A,39604928000,45600000,0,445600000,144.8175,24.8819,23.6515,198.5294,
002773.SZ,øµ∫Î“©“µ,2015-11-26,59.0914,59.1047,61.0328,58.6393,59.0914,2674240,240722072.6,0,0,90.0151,5.8646,4052928000,N/A,39604928000,45600000,0,445600000,144.8175,24.8819,23.6515,198.5294,
002773.SZ,øµ∫Î“©“µ,2015-11-27,59.0914,58.9053,60.5009,54.5173,55.5146,2526153,217954305.8,-3.5769,-6.0531,86.2791,5.5398,3807600000,N/A,37207600000,45600000,0,445600000,136.0515,23.3758,22.2199,186.5122,
002773.SZ,øµ∫Î“©“µ,2015-11-30,55.5146,54.5173,56.4453,51.5321,55.8337,2422070,197792085.2,0.3191,0.5749,81.6624,5.3116,3829488000,N/A,37421488000,45600000,0,445600000,136.8336,23.5102,22.3476,187.5844,
