¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000908.SZ,æ∞∑Â“Ω“©,1999-02-03,N/A,3.2207,3.3149,3.0046,3.2207,24839400,201576809.8,N/A,N/A,8.1152,61.3319,332100000,N/A,1148000000,40500000,0,140000000,39.121,2.8656,13.2897,4.9202,
000908.SZ,æ∞∑Â“Ω“©,1999-02-04,3.2207,3.1696,3.2207,3.0478,3.0518,6344600,50376912.1,-0.1689,-5.2439,7.9401,15.6657,314685000,N/A,1087800000,40500000,0,140000000,37.0696,2.7153,12.5928,4.6622,
000908.SZ,æ∞∑Â“Ω“©,1999-02-05,3.0518,3.0046,3.2835,2.985,3.2442,8247000,67306866,0.1925,6.3063,8.1614,20.363,334530000,N/A,1156400000,40500000,0,140000000,39.4073,2.8866,13.387,4.9562,
000908.SZ,æ∞∑Â“Ω“©,1999-02-08,3.2442,3.2639,3.3621,3.1107,3.1225,5644600,46399302.5,-0.1218,-3.753,8.2201,13.9373,321975000,N/A,1113000000,40500000,0,140000000,37.9283,2.7782,12.8846,4.7702,
000908.SZ,æ∞∑Â“Ω“©,1999-02-09,3.1225,3.1225,3.2521,3.0714,3.2089,4405900,35733328.6,0.0864,2.7673,8.1103,10.8788,330885000,N/A,1143800000,40500000,0,140000000,38.9779,2.8551,13.2411,4.9022,
000908.SZ,æ∞∑Â“Ω“©,1999-03-01,3.2089,3.2089,3.2364,3.095,3.2207,2183700,17563773.9,0.0118,0.3672,8.0431,5.3919,332100000,N/A,1148000000,40500000,0,140000000,39.121,2.8656,13.2897,4.9202,
000908.SZ,æ∞∑Â“Ω“©,1999-03-02,3.2207,3.2128,3.5427,3.1735,3.4249,8035500,70077658.7,0.2042,6.3415,8.721,19.8407,353160000,N/A,1220800000,40500000,0,140000000,41.6019,3.0473,14.1325,5.2322,
000908.SZ,æ∞∑Â“Ω“©,1999-03-03,3.4249,3.4092,3.5349,3.366,3.4249,4477200,39282259.8,0,0,8.7738,11.0548,353160000,N/A,1220800000,40500000,0,140000000,41.6019,3.0473,14.1325,5.2322,
000908.SZ,æ∞∑Â“Ω“©,1999-03-04,3.4249,3.4327,3.5663,3.4092,3.4524,4286600,38118387.4,0.0275,0.8028,8.8925,10.5842,355995000,N/A,1230600000,40500000,0,140000000,41.9359,3.0718,14.2459,5.2742,
000908.SZ,æ∞∑Â“Ω“©,1999-03-05,3.4524,3.4681,3.5192,3.3306,3.3463,4153000,35994806.8,-0.106,-3.0717,8.6672,10.2543,345060000,N/A,1192800000,40500000,0,140000000,40.6477,2.9774,13.8084,5.1122,
000908.SZ,æ∞∑Â“Ω“©,1999-03-08,3.3463,3.3463,3.6488,3.3463,3.5899,3909400,34934511.2,0.2435,7.277,8.936,9.6528,370170000,N/A,1279600000,40500000,0,140000000,43.6057,3.1941,14.8132,5.4842,
000908.SZ,æ∞∑Â“Ω“©,1999-03-09,3.5899,3.5938,3.6331,3.5113,3.5192,2959500,26880841.7,-0.0707,-1.9694,9.0829,7.3074,362880000,N/A,1254400000,40500000,0,140000000,42.7469,3.1312,14.5215,5.3762,
000908.SZ,æ∞∑Â“Ω“©,1999-03-10,3.5192,3.4995,3.6291,3.4917,3.5545,2422900,21983987.9,0.0353,1.0045,9.0734,5.9825,366525000,N/A,1267000000,40500000,0,140000000,43.1763,3.1626,14.6673,5.4302,
000908.SZ,æ∞∑Â“Ω“©,1999-03-11,3.5545,3.5741,3.7312,3.5349,3.7155,3021400,28009037,0.161,4.5304,9.2702,7.4602,383130000,N/A,1324400000,40500000,0,140000000,45.1323,3.3059,15.3318,5.6762,
000908.SZ,æ∞∑Â“Ω“©,1999-03-12,3.7155,3.7312,3.7548,3.637,3.6527,2451000,22965919,-0.0628,-1.6913,9.37,6.0519,376650000,N/A,1302000000,40500000,0,140000000,44.369,3.25,15.0725,5.5802,
000908.SZ,æ∞∑Â“Ω“©,1999-03-15,3.6527,3.6841,3.7312,3.582,3.6134,2550300,23670372.6,-0.0393,-1.0753,9.2814,6.297,372600000,N/A,1288000000,40500000,0,140000000,43.8919,3.215,14.9104,5.5202,
000908.SZ,æ∞∑Â“Ω“©,1999-03-16,3.6134,3.5977,3.692,3.5467,3.6252,2205500,20275154.5,0.0118,0.3261,9.193,5.4457,373815000,N/A,1292200000,40500000,0,140000000,44.035,3.2255,14.9591,5.5382,
000908.SZ,æ∞∑Â“Ω“©,1999-03-17,3.6252,3.6331,3.6841,3.4877,3.4956,2723900,24904390.4,-0.1296,-3.5753,9.1429,6.7257,360450000,N/A,1246000000,40500000,0,140000000,42.4606,3.1102,14.4242,5.3402,
000908.SZ,æ∞∑Â“Ω“©,1999-03-18,3.4956,3.4877,3.5192,3.4013,3.4445,2575200,22599875,-0.0511,-1.4607,8.776,6.3585,355185000,N/A,1227800000,40500000,0,140000000,41.8404,3.0648,14.2135,5.2622,
000908.SZ,æ∞∑Â“Ω“©,1999-03-19,3.4445,3.476,3.5938,3.417,3.582,1874600,16802811.3,0.1375,3.9909,8.9634,4.6286,369360000,N/A,1276800000,40500000,0,140000000,43.5102,3.1871,14.7808,5.4722,
000908.SZ,æ∞∑Â“Ω“©,1999-03-22,3.582,3.582,3.582,3.582,3.582,N/A,N/A,0,0,N/A,N/A,369360000,N/A,1276800000,40500000,0,140000000,43.5102,3.1871,14.7808,5.4722,
000908.SZ,æ∞∑Â“Ω“©,1999-03-23,3.582,3.5388,3.5741,3.4327,3.476,1548400,13655797.1,-0.106,-2.9605,8.8193,3.8232,358425000,N/A,1239000000,40500000,0,140000000,42.2221,3.0927,14.3432,5.3102,
000908.SZ,æ∞∑Â“Ω“©,1999-03-24,3.476,3.4799,3.6802,3.4563,3.6213,3024900,27683799.4,0.1453,4.1808,9.152,7.4689,373410000,N/A,1290800000,40500000,0,140000000,43.9873,3.222,14.9428,5.5322,
000908.SZ,æ∞∑Â“Ω“©,1999-03-25,3.6213,3.6213,3.8334,3.582,3.7077,4571400,43366480.8,0.0864,2.3861,9.4865,11.2874,382320000,N/A,1321600000,40500000,0,140000000,45.0369,3.2989,15.2994,5.6642,
000908.SZ,æ∞∑Â“Ω“©,1999-03-26,3.7077,3.688,3.7862,3.6488,3.692,2015600,19076753.3,-0.0157,-0.4237,9.4646,4.9768,380700000,N/A,1316000000,40500000,0,140000000,44.8461,3.2849,15.2346,5.6402,
000908.SZ,æ∞∑Â“Ω“©,1999-03-29,3.692,3.6998,3.8687,3.6998,3.8569,2638900,25649122.2,0.165,4.4681,9.7196,6.5158,397710000,N/A,1374800000,40500000,0,140000000,46.8498,3.4317,15.9153,5.8922,
000908.SZ,æ∞∑Â“Ω“©,1999-03-30,3.8569,3.8805,3.8844,3.7627,3.7705,1774200,17215560.9,-0.0864,-2.2403,9.7033,4.3807,388800000,N/A,1344000000,40500000,0,140000000,45.8002,3.3548,15.5587,5.7602,
000908.SZ,æ∞∑Â“Ω“©,1999-03-31,3.7705,3.7352,3.8294,3.7312,3.8216,1402000,13488691,0.0511,1.3542,9.621,3.4617,394065000,N/A,1362200000,40500000,0,140000000,46.4205,3.4003,15.7694,5.8382,
000908.SZ,æ∞∑Â“Ω“©,1999-04-01,3.8216,3.8255,3.8844,3.7352,3.8805,1888500,18344925.9,0.0589,1.5416,9.714,4.663,400140000,N/A,1383200000,40500000,0,140000000,47.1361,3.4527,16.0125,5.9282,
000908.SZ,æ∞∑Â“Ω“©,1999-04-02,3.8805,3.8923,4.0455,3.8805,3.8844,3707300,37518619.7,0.0039,0.1012,10.1202,9.1538,400545000,N/A,1384600000,40500000,0,140000000,47.1838,3.4562,16.0287,5.9342,
