´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002574.SZ,Ã÷ÅÆÖé±¦,2011-04-22,N/A,14.711,16.9552,14.6049,15.8066,35765101,1270138729.6,N/A,N/A,35.5134,74.5106,1717440000,N/A,8587200000,48000000,0,240000000,39.6135,12.508,2.1314,93.6425,
002574.SZ,Ã÷ÅÆÖé±¦,2011-04-25,15.8066,15.7668,17.3881,15.2411,17.2953,28231071,1046261971.9,1.4888,9.4187,37.0607,58.8147,1879200000,N/A,9396000000,48000000,0,240000000,43.3446,13.6861,2.3321,102.4624,
002574.SZ,Ã÷ÅÆÖé±¦,2011-04-26,17.2953,16.5531,16.774,15.568,15.6652,18184815,665011907.8,-1.6301,-9.4253,36.5696,37.885,1702080000,N/A,8510400000,48000000,0,240000000,39.2592,12.3962,2.1123,92.805,
002574.SZ,Ã÷ÅÆÖé±¦,2011-04-27,15.6652,15.378,17.0082,15.378,16.3764,14984471,553589584.2,0.7113,4.5403,36.9442,31.2176,1779360000,N/A,8896800000,48000000,0,240000000,41.0417,12.959,2.2082,97.0187,
002574.SZ,Ã÷ÅÆÖé±¦,2011-04-28,16.3764,16.4295,16.9861,15.78,16.478,14775901,552688237.4,0.1016,0.6204,37.4047,30.7831,1790400000,N/A,8952000000,48000000,0,240000000,41.2964,13.0394,2.2219,97.6206,
002574.SZ,Ã÷ÅÆÖé±¦,2011-04-29,16.478,16.1732,16.3013,15.1837,15.5282,11668386,413023197.2,-0.9498,-5.7641,35.3968,24.3091,1687200000,N/A,8436000000,48000000,0,240000000,38.916,12.2878,2.0938,91.9937,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-03,15.5282,15.1969,15.4134,14.2162,14.5298,10144041,335912526.1,-0.9984,-6.4296,33.1143,21.1334,1578720000,N/A,7893600000,48000000,0,240000000,36.4139,11.4977,1.9592,86.0789,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-04,14.5298,14.3575,14.4017,13.8981,14.2471,7057395,225787533.3,-0.2827,-1.9459,31.993,14.7029,1548000000,N/A,7740000000,48000000,0,240000000,35.7053,11.274,1.9211,84.4039,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-05,14.2471,14.0483,14.3355,13.96,14.0439,4453845,142509734.4,-0.2032,-1.4264,31.997,9.2788,1525920000,N/A,7629600000,48000000,0,240000000,35.196,11.1132,1.8937,83.2,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-06,14.0439,13.474,13.5844,12.9483,13.1206,8569323,255822959.7,-0.9233,-6.5744,29.8533,17.8528,1425600000,N/A,7128000000,48000000,0,240000000,32.8821,10.3826,1.7692,77.7301,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-09,13.1206,13.1206,13.4298,13.0411,13.1603,4197076,125799726.2,0.0398,0.303,29.9732,8.7439,1429920000,N/A,7149600000,48000000,0,240000000,32.9817,10.414,1.7746,77.9656,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-10,13.1603,13.2531,13.633,13.1471,13.6286,5677532,172343077.6,0.4683,3.5582,30.3553,11.8282,1480800000,N/A,7404000000,48000000,0,240000000,34.1553,10.7846,1.8377,80.7398,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-11,13.6286,13.5624,13.6375,13.1957,13.3459,4892421,148047428.9,-0.2827,-2.0746,30.2606,10.1925,1450080000,N/A,7250400000,48000000,0,240000000,33.4467,10.5609,1.7996,79.0648,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-12,13.3459,13.1383,13.7391,12.8555,13.5049,9083856,273255671.4,0.159,1.1917,30.0815,18.9247,1467360000,N/A,7336800000,48000000,0,240000000,33.8453,10.6867,1.821,80.007,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-13,13.5049,13.2929,13.421,13.1206,13.3105,4324962,129972491.9,-0.1944,-1.4393,30.0517,9.0103,1446240000,N/A,7231200000,48000000,0,240000000,33.3582,10.5329,1.7948,78.8555,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-16,13.3105,13.3238,13.3415,12.9262,12.935,3606744,106813556.3,-0.3755,-2.8211,29.615,7.5141,1405440000,N/A,7027200000,48000000,0,240000000,32.4171,10.2357,1.7442,76.6309,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-17,12.935,12.8599,13.3503,12.4712,13.284,6376521,186383282.9,0.349,2.6981,29.2296,13.2844,1443360000,N/A,7216800000,48000000,0,240000000,33.2917,10.5119,1.7912,78.6984,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-18,13.284,13.072,13.2487,12.9218,13.1869,4202463,124400348.5,-0.0972,-0.7316,29.6018,8.7551,1432800000,N/A,7164000000,48000000,0,240000000,33.0482,10.435,1.7781,78.1227,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-19,13.1869,13.231,13.2752,12.9925,13.1559,3224563,96038407.3,-0.0309,-0.2345,29.7834,6.7178,1429440000,N/A,7147200000,48000000,0,240000000,32.9707,10.4105,1.774,77.9395,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-20,13.1559,12.9792,13.0322,12.8379,12.966,2707291,79220841.3,-0.19,-1.4439,29.262,5.6402,1408800000,N/A,7044000000,48000000,0,240000000,32.4946,10.2602,1.7483,76.8141,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-23,12.966,12.9306,12.9306,11.9322,12.1178,4715223,131762782.6,-0.8482,-6.5417,27.9441,9.8234,1316640000,N/A,6583200000,48000000,0,240000000,30.3689,9.589,1.634,71.7891,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-24,12.1178,12.0383,12.0471,11.3977,11.6981,4755788,125720880.6,-0.4197,-3.4634,26.4353,9.9079,1271040000,N/A,6355200000,48000000,0,240000000,29.3171,9.2569,1.5774,69.3028,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-25,11.6981,11.6583,11.7864,11.2121,11.2121,3183871,82803995.1,-0.4859,-4.1541,26.0073,6.6331,1218240000,N/A,6091200000,48000000,0,240000000,28.0992,8.8724,1.5119,66.4239,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-26,11.2121,11.2961,11.5656,11.2077,11.2342,2230600,57432512,0.0221,0.197,25.7476,4.6471,1220640000,N/A,6103200000,48000000,0,240000000,28.1546,8.8899,1.5148,66.5548,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-27,11.2342,11.1945,11.2475,10.8101,10.8631,2702388,67047977.9,-0.3711,-3.3032,24.8106,5.63,1180320000,N/A,5901600000,48000000,0,240000000,27.2246,8.5962,1.4648,64.3563,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-30,10.8631,10.7836,11.0752,10.7792,10.7792,1953984,48446413.9,-0.0839,-0.7727,24.7937,4.0708,1171200000,N/A,5856000000,48000000,0,240000000,27.0142,8.5298,1.4535,63.8591,
002574.SZ,Ã÷ÅÆÖé±¦,2011-05-31,10.7792,10.8676,11.221,10.8278,11.1105,2177779,54536477.7,0.3313,3.0738,25.0422,4.537,1207200000,N/A,6036000000,48000000,0,240000000,27.8446,8.792,1.4982,65.8219,
