¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000939.SZ,ø≠µœ…˙Ã¨,1999-09-23,N/A,1.9088,1.9606,1.7526,1.9004,35153100,618492308.1,N/A,N/A,17.5942,78.118,810000000,N/A,1854000000,45000000,0,103000000,81.0054,19.665,12.9593,70.9572,
000939.SZ,ø≠µœ…˙Ã¨,1999-09-24,1.9004,1.9057,2.0904,1.9057,2.0904,9331300,177467441.3,0.19,10,19.0185,20.7362,891000000,N/A,2039400000,45000000,0,103000000,89.1059,21.6315,14.2552,78.0529,
000939.SZ,ø≠µœ…˙Ã¨,1999-09-27,2.0904,2.1189,2.1474,2.0387,2.0429,8834200,175746432.9,-0.0475,-2.2727,19.8939,19.6316,870750000,N/A,1993050000,45000000,0,103000000,87.0808,21.1398,13.9312,76.279,
000939.SZ,ø≠µœ…˙Ã¨,1999-09-28,2.0429,2.0461,2.1622,2.0323,2.1516,4854900,96263524.8,0.1087,5.323,19.8281,10.7887,917100000,N/A,2099140000,45000000,0,103000000,91.7161,22.2651,14.6728,80.3393,
000939.SZ,ø≠µœ…˙Ã¨,1999-09-29,2.1516,2.1601,2.1802,2.0967,2.101,3504270,70876453.1,-0.0507,-2.3553,20.2257,7.7873,895500000,N/A,2049700000,45000000,0,103000000,89.5559,21.7407,14.3272,78.4471,
000939.SZ,ø≠µœ…˙Ã¨,1999-09-30,2.101,2.101,2.2435,2.0693,2.1548,4104300,83947000,0.0538,2.5628,20.4534,9.1207,918450000,N/A,2102230000,45000000,0,103000000,91.8511,22.2979,14.6944,80.4576,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-08,2.1548,2.1643,2.1928,2.101,2.1833,1602500,32521736.1,0.0285,1.3229,20.2944,3.5611,930600000,N/A,2130040000,45000000,0,103000000,93.0662,22.5929,14.8888,81.5219,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-11,2.1833,2.178,2.2129,2.0799,2.0946,2510900,50750972.9,-0.0887,-4.0619,20.2123,5.5798,892800000,N/A,2043520000,45000000,0,103000000,89.2859,21.6752,14.284,78.2106,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-12,2.0946,2.0904,2.1126,2.0334,2.0418,2070000,40460247.6,-0.0528,-2.5202,19.546,4.6,870300000,N/A,1992020000,45000000,0,103000000,87.0358,21.1289,13.924,76.2396,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-13,2.0418,2.0376,2.0777,1.9964,2.0556,1666200,32000343.4,0.0137,0.6722,19.2056,3.7027,876150000,N/A,2005410000,45000000,0,103000000,87.6208,21.2709,14.0176,76.752,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-14,2.0556,2.026,2.0999,2.007,2.0841,1383200,27092526.8,0.0285,1.3867,19.5868,3.0738,888300000,N/A,2033220000,45000000,0,103000000,88.8359,21.5659,14.212,77.8164,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-15,2.0841,2.0915,2.1643,2.0492,2.0809,2824300,56505907.5,-0.0032,-0.152,20.007,6.2762,886950000,N/A,2030130000,45000000,0,103000000,88.7009,21.5331,14.1904,77.6981,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-18,2.0809,2.0925,2.0925,1.9648,1.9669,2296800,43729096,-0.114,-5.4795,19.0391,5.104,838350000,N/A,1918890000,45000000,0,103000000,83.8406,20.3532,13.4129,73.4407,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-19,1.9669,1.9532,2.0323,1.932,2.0102,1891200,35801429.8,0.0433,2.2008,18.9305,4.2027,856800000,N/A,1961120000,45000000,0,103000000,85.6857,20.8012,13.7081,75.0569,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-20,2.0102,2.0165,2.1221,1.9901,2.102,2644100,51845911.7,0.0919,4.5693,19.6082,5.8758,895950000,N/A,2050730000,45000000,0,103000000,89.6009,21.7516,14.3344,78.4865,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-21,2.102,2.0904,2.1749,2.0429,2.1115,2515100,50412534.5,0.0095,0.452,20.0439,5.5891,900000000,N/A,2060000000,45000000,0,103000000,90.006,21.85,14.3992,78.8413,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-22,2.1115,2.1221,2.3227,2.12,2.3227,7196200,156460676.4,0.2112,10,21.7421,15.9916,990000000,N/A,2266000000,45000000,0,103000000,99.0066,24.035,15.8391,86.7255,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-25,2.3227,2.3691,2.4441,2.2921,2.4029,7033500,157695774.9,0.0802,3.4545,22.4207,15.63,1024200000,N/A,2344280000,45000000,0,103000000,102.4268,24.8653,16.3863,89.7214,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-26,2.4029,2.3829,2.5022,2.3491,2.3755,3755300,85799916.7,-0.0274,-1.1424,22.8477,8.3451,1012500000,N/A,2317500000,45000000,0,103000000,101.2567,24.5812,16.1991,88.6965,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-27,2.3755,2.4156,2.4705,2.3248,2.4103,3236600,73555960.7,0.0348,1.4667,22.7263,7.1924,1027350000,N/A,2351490000,45000000,0,103000000,102.7418,24.9417,16.4367,89.9974,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-28,2.4103,2.4071,2.499,2.3776,2.4346,2425000,56260060.4,0.0243,1.0074,23.2,5.3889,1037700000,N/A,2375180000,45000000,0,103000000,103.7769,25.193,16.6023,90.9041,
000939.SZ,ø≠µœ…˙Ã¨,1999-10-29,2.4346,2.4388,2.5,2.3755,2.3818,1880200,42955255.2,-0.0528,-2.1683,22.8461,4.1782,1015200000,N/A,2323680000,45000000,0,103000000,101.5267,24.6468,16.2423,88.933,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-01,2.3818,2.3332,2.385,2.31,2.3734,1399300,31093512.1,-0.0084,-0.3546,22.2208,3.1096,1011600000,N/A,2315440000,45000000,0,103000000,101.1667,24.5594,16.1847,88.6177,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-02,2.3734,2.3723,2.4684,2.3554,2.4568,1671500,38554085.5,0.0834,3.5142,23.0656,3.7144,1047150000,N/A,2396810000,45000000,0,103000000,104.7219,25.4224,16.7535,91.7319,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-03,2.4568,2.4684,2.5782,2.461,2.5117,2568100,61352174,0.0549,2.2346,23.8901,5.7069,1070550000,N/A,2450370000,45000000,0,103000000,107.0621,25.9905,17.1279,93.7818,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-04,2.5117,2.4916,2.5813,2.3702,2.424,4111800,96459723.6,-0.0876,-3.4889,23.4592,9.1373,1033200000,N/A,2364880000,45000000,0,103000000,103.3269,25.0837,16.5303,90.5098,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-05,2.424,2.4177,2.4473,2.3649,2.4283,1292500,29564767.5,0.0042,0.1742,22.8741,2.8722,1035000000,N/A,2369000000,45000000,0,103000000,103.5069,25.1274,16.5591,90.6675,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-08,2.4283,2.4494,2.4589,2.386,2.4378,562800,12921045,0.0095,0.3913,22.9585,1.2507,1039050000,N/A,2378270000,45000000,0,103000000,103.9119,25.2258,16.6239,91.0223,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-09,2.4378,2.4177,2.443,2.3734,2.3744,660900,14992411,-0.0633,-2.5985,22.6848,1.4687,1012050000,N/A,2316470000,45000000,0,103000000,101.2117,24.5703,16.1919,88.6571,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-10,2.3744,2.3691,2.4019,2.3354,2.3966,822300,18356505.2,0.0222,0.9337,22.3234,1.8273,1021500000,N/A,2338100000,45000000,0,103000000,102.1568,24.7997,16.3431,89.4849,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-11,2.3966,2.3649,2.4367,2.3575,2.3586,420400,9496208.8,-0.038,-1.5859,22.5885,0.9342,1005300000,N/A,2301020000,45000000,0,103000000,100.5367,24.4064,16.0839,88.0658,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-12,2.3586,2.3755,2.4283,2.3438,2.424,420900,9576815.9,0.0655,2.7753,22.7532,0.9353,1033200000,N/A,2364880000,45000000,0,103000000,103.3269,25.0837,16.5303,90.5098,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-15,2.424,2.4388,2.5423,2.2794,2.3871,1407100,33029106.3,-0.037,-1.5244,23.4732,3.1269,1017450000,N/A,2328830000,45000000,0,103000000,101.7517,24.7014,16.2783,89.1301,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-16,2.3871,2.4314,2.5159,2.3913,2.4378,1349500,31470347.1,0.0507,2.123,23.32,2.9989,1039050000,N/A,2378270000,45000000,0,103000000,103.9119,25.2258,16.6239,91.0223,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-17,2.4378,2.4684,2.5338,2.4599,2.5064,1385800,32993489.6,0.0686,2.8151,23.8083,3.0796,1068300000,N/A,2445220000,45000000,0,103000000,106.8371,25.9359,17.0919,93.5847,
000939.SZ,ø≠µœ…˙Ã¨,1999-11-18,2.5064,2.518,2.5518,2.4547,2.4958,1463500,34621619.4,-0.0106,-0.4212,23.6567,3.2522,1063800000,N/A,2434920000,45000000,0,103000000,106.3871,25.8266,17.0199,93.1905,
