代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000803.SZ,金宇车城,1998-03-03,N/A,3.5546,3.6611,3.1885,3.2418,8796700,88266567.3,N/A,N/A,10.0341,35.1868,243500000,N/A,506285200,25000000,0,51980000,48.0022,3.0136,6.1094,N/A,
000803.SZ,金宇车城,1998-03-04,3.2418,3.1885,3.4947,3.1619,3.3616,5946000,59970604.9,0.1198,3.6961,10.0859,23.784,252500000,N/A,524998000,25000000,0,51980000,49.7764,3.125,6.3352,N/A,
000803.SZ,金宇车城,1998-03-05,3.3616,3.335,3.3449,3.2052,3.2617,2042600,20045463.6,-0.0998,-2.9703,9.8137,8.1704,245000000,N/A,509404000,25000000,0,51980000,48.2979,3.0322,6.147,N/A,
000803.SZ,金宇车城,1998-03-06,3.2617,3.2218,3.4781,3.2218,3.3882,2881800,29446840.9,0.1265,3.8776,10.2182,11.5272,254500000,N/A,529156400,25000000,0,51980000,50.1707,3.1497,6.3854,N/A,
000803.SZ,金宇车城,1998-03-09,3.3882,3.3816,3.4747,3.3516,3.3583,1110200,11381596.4,-0.03,-0.8841,10.2518,4.4408,252250000,N/A,524478200,25000000,0,51980000,49.7271,3.1219,6.3289,N/A,
000803.SZ,金宇车城,1998-03-10,3.3583,3.3816,3.5779,3.3017,3.5047,2411000,24908997.4,0.1464,4.3608,10.3314,9.644,263250000,N/A,547349400,25000000,0,51980000,51.8956,3.258,6.6049,N/A,
000803.SZ,金宇车城,1998-03-11,3.5047,3.5047,3.6545,3.4581,3.5213,2049600,22015715.2,0.0166,0.4748,10.7415,8.1984,264500000,N/A,549948400,25000000,0,51980000,52.142,3.2735,6.6363,N/A,
000803.SZ,金宇车城,1998-03-12,3.5213,3.5779,3.7111,3.4781,3.5912,2274200,24786008.7,0.0699,1.9849,10.8988,9.0968,269750000,N/A,560864200,25000000,0,51980000,53.1769,3.3385,6.768,N/A,
000803.SZ,金宇车城,1998-03-13,3.5912,3.5946,3.7077,3.5679,3.6278,1465200,16018087,0.0366,1.0195,10.9324,5.8608,272500000,N/A,566582000,25000000,0,51980000,53.7191,3.3725,6.837,N/A,
000803.SZ,金宇车城,1998-03-16,3.6278,3.6878,3.7776,3.6278,3.7676,1769400,19874994.5,0.1398,3.8532,11.2326,7.0776,283000000,N/A,588413600,25000000,0,51980000,55.789,3.5025,7.1004,N/A,
000803.SZ,金宇车城,1998-03-17,3.7676,3.7943,3.9773,3.7943,3.9274,2100700,24503204.8,0.1598,4.2403,11.6643,8.4028,295000000,N/A,613364000,25000000,0,51980000,58.1546,3.651,7.4015,N/A,
000803.SZ,金宇车城,1998-03-18,3.9274,3.9474,4.0039,3.8775,3.9307,2050600,24348858.3,0.0033,0.0847,11.874,8.2024,295250000,N/A,613883800,25000000,0,51980000,58.2039,3.6541,7.4078,N/A,
