´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002359.SZ,ÆëÐÇÌúËþ,2010-02-10,N/A,5.5816,6.3935,5.5224,5.9399,13107053,234520482.1,N/A,N/A,17.8927,59.5775,397540000,N/A,1969630000,22000000,0,109000000,45.181,11.4488,4.5987,100.6668,
002359.SZ,ÆëÐÇÌúËþ,2010-02-11,5.9399,5.6605,5.815,5.6144,5.7032,5803326,100552083.3,-0.2367,-3.9845,17.3266,26.3788,381700000,N/A,1891150000,22000000,0,109000000,43.3807,10.9926,4.4154,96.6557,
002359.SZ,ÆëÐÇÌúËþ,2010-02-12,5.7032,5.6966,6.0812,5.69,5.9432,5263919,93998587.2,0.24,4.2075,17.8571,23.9269,397760000,N/A,1970720000,22000000,0,109000000,45.206,11.4551,4.6012,100.7225,
002359.SZ,ÆëÐÇÌúËþ,2010-02-22,5.9432,5.953,6.0648,5.7887,5.9793,4513147,81306492.8,0.0362,0.6084,18.0155,20.5143,400180000,N/A,1982710000,22000000,0,109000000,45.481,11.5248,4.6292,101.3353,
002359.SZ,ÆëÐÇÌúËþ,2010-02-23,5.9793,5.9333,6.1141,5.8215,6.0878,5158297,94125494.1,0.1085,1.8142,18.2474,23.4468,407440000,N/A,2018680000,22000000,0,109000000,46.3061,11.7339,4.7132,103.1737,
002359.SZ,ÆëÐÇÌúËþ,2010-02-24,6.0878,6.0451,6.3771,6.0155,6.308,6095316,115543102.7,0.2202,3.6177,18.956,27.706,422180000,N/A,2091710000,22000000,0,109000000,47.9813,12.1584,4.8837,106.9062,
002359.SZ,ÆëÐÇÌúËþ,2010-02-25,6.308,6.239,6.4691,6.193,6.3573,6120877,117776677.1,0.0493,0.7817,19.2418,27.8222,425480000,N/A,2108060000,22000000,0,109000000,48.3564,12.2534,4.9219,107.7418,
002359.SZ,ÆëÐÇÌúËþ,2010-02-26,6.3573,6.3146,6.5644,6.285,6.3113,4199508,81816019.4,-0.046,-0.7239,19.4823,19.0887,422400000,N/A,2092800000,22000000,0,109000000,48.0063,12.1647,4.8862,106.9619,
002359.SZ,ÆëÐÇÌúËþ,2010-03-01,6.3113,6.3113,6.6072,6.3113,6.5743,4613204,91162811.8,0.263,4.1667,19.7613,20.9691,440000000,N/A,2180000000,22000000,0,109000000,50.0066,12.6716,5.0898,111.4187,
002359.SZ,ÆëÐÇÌúËþ,2010-03-02,6.5743,6.5907,6.6269,6.4428,6.594,4701207,93651595,0.0197,0.3,19.9208,21.3691,441320000,N/A,2186540000,22000000,0,109000000,50.1566,12.7096,5.1051,111.7529,
