1.054140000000000100e+03
1.072700000000000045e+03
1.091359999999999900e+03
1.095500000000000000e+03
1.103589999999999918e+03
1.113750000000000000e+03
1.109900000000000091e+03
1.128089999999999918e+03
1.143700000000000045e+03
1.117509999999999991e+03
1.103920000000000073e+03
1.071410000000000082e+03
1.084140000000000100e+03
1.094759999999999991e+03
1.100900000000000091e+03
1.115039999999999964e+03
1.129380000000000109e+03
1.160839999999999918e+03
1.165930000000000064e+03
1.139910000000000082e+03
1.148890000000000100e+03
1.150609999999999900e+03
1.134420000000000073e+03
1.100069999999999936e+03
1.095799999999999955e+03
1.094000000000000000e+03
1.053150000000000091e+03
1.026549999999999955e+03
1.054089999999999918e+03
1.006940000000000055e+03
